Date,TradeStat,Sector,Measure,Value
1998-04-01,E,ME,R,13.0
1998-04-01,E,UHR,WMF,117.0744533
1998-04-01,E,UHR,N,18.8
1998-04-01,E,UHR,R,16.7
1998-04-01,E,PI,WMF,295.49970689
1998-04-01,E,PI,N,5.6
1998-04-01,E,PI,R,8.9
1998-04-01,E,MET,WMF,808.3835315
1998-04-01,E,MET,N,7.3
1998-04-01,E,MET,R,8.8
1998-04-01,E,FZ,WMF,1044.32218334
1998-04-01,E,FZ,N,4.7
1998-04-01,E,FZ,R,6.1
1998-04-01,E,TBS,WMF,724.60501496
1998-04-01,E,TBS,N,4.1
1998-04-01,E,TBS,R,4.0
1998-04-01,A,GT,WMF,9233.89657951
1998-04-01,A,GT,N,9.8
1998-04-01,A,GT,R,7.3
1998-04-01,A,CHEM,WMF,2740.10474932
1998-04-01,A,CHEM,N,9.1
1998-04-01,A,CHEM,R,4.4
1998-04-01,A,ME,WMF,2750.60572613
1998-04-01,A,ME,N,9.7
1998-04-01,A,ME,R,14.2
1998-04-01,A,UHR,WMF,725.86242338
1998-04-01,A,UHR,N,10.8
1998-04-01,A,UHR,R,-3.8
1998-04-01,A,PI,WMF,516.33011206
1998-04-01,A,PI,N,11.2
1998-04-01,A,PI,R,6.1
1998-04-01,A,MET,WMF,808.17159406
1998-04-01,A,MET,N,8.3
1998-04-01,A,MET,R,10.1
1998-04-01,A,FZ,WMF,262.10699869
1998-04-01,A,FZ,N,33.3
1998-04-01,A,FZ,R,-4.1
1998-04-01,A,TBS,WMF,341.34837752
1998-04-01,A,TBS,N,5.3
1998-04-01,A,TBS,R,3.5
1998-04-01,H,GT,WMF,125.07552064
1998-05-01,E,GT,WMF,8856.5973149
1998-05-01,E,GT,N,7.0
1998-05-01,E,GT,R,8.6
1998-05-01,E,CHEM,WMF,1504.11367942
1998-05-01,E,CHEM,N,10.1
1998-05-01,E,CHEM,R,8.7
1998-05-01,E,ME,WMF,2049.80181069
1998-05-01,E,ME,N,9.9
1998-05-01,E,ME,R,11.2
1998-05-01,E,UHR,WMF,109.48526685
1998-05-01,E,UHR,N,1.8
1998-05-01,E,UHR,R,-3.4
1998-05-01,E,PI,WMF,273.85038491
1998-05-01,E,PI,N,3.9
1998-05-01,E,PI,R,1.6
1998-05-01,E,MET,WMF,798.94444005
1998-05-01,E,MET,N,14.1
1998-05-01,E,MET,R,12.7
1998-05-01,E,FZ,WMF,963.31005539
1998-05-01,E,FZ,N,7.4
1998-05-01,E,FZ,R,12.7
1998-05-01,E,TBS,WMF,709.95638331
1998-05-01,E,TBS,N,2.5
1998-05-01,E,TBS,R,0.7
1998-05-01,A,GT,WMF,8951.5503958
1998-05-01,A,GT,N,9.3
1998-05-01,A,GT,R,7.2
1998-05-01,A,CHEM,WMF,2554.96074059
1998-05-01,A,CHEM,N,8.1
1998-05-01,A,CHEM,R,7.2
1998-05-01,A,ME,WMF,2703.76853099
1998-05-01,A,ME,N,12.5
1998-05-01,A,ME,R,11.5
1998-05-01,A,UHR,WMF,716.00870451
1998-05-01,A,UHR,N,5.5
1998-05-01,A,UHR,R,-3.6
1998-05-01,A,PI,WMF,509.98988026
1998-05-01,A,PI,N,11.7
1998-05-01,A,PI,R,13.1
1998-05-01,A,MET,WMF,800.87207965
1998-05-01,A,MET,N,9.0
1998-05-01,A,MET,R,9.6
1998-05-01,A,FZ,WMF,292.5807353
1998-05-01,A,FZ,N,38.5
1998-05-01,A,FZ,R,9.6
1998-05-01,A,TBS,WMF,329.25289774
1998-05-01,A,TBS,N,0.0
1998-05-01,A,TBS,R,-1.0
1998-05-01,H,GT,WMF,94.9530809
1998-06-01,E,GT,WMF,9021.12497999
1998-06-01,E,GT,N,8.1
1998-06-01,E,GT,R,8.1
1998-06-01,E,CHEM,WMF,1626.55147312
1998-06-01,E,CHEM,N,22.2
1998-06-01,E,CHEM,R,17.3
1998-06-01,E,ME,WMF,2099.92045675
1998-06-01,E,ME,N,9.8
1998-06-01,E,ME,R,13.0
1998-06-01,E,UHR,WMF,114.51394113
1998-06-01,E,UHR,N,7.8
1998-06-01,E,UHR,R,6.1
1998-06-01,E,PI,WMF,293.60411613
1998-06-01,E,PI,N,12.2
1998-06-01,E,PI,R,7.1
1998-06-01,E,MET,WMF,806.21549446
1998-06-01,E,MET,N,8.4
1998-06-01,E,MET,R,9.1
1998-06-01,E,FZ,WMF,938.12300549
1998-06-01,E,FZ,N,0.4
1998-06-01,E,FZ,R,-2.5
1998-06-01,E,TBS,WMF,730.61460218
1998-06-01,E,TBS,N,6.6
1998-06-01,E,TBS,R,4.7
1998-06-01,A,GT,WMF,9005.71825682
1998-06-01,A,GT,N,5.0
1998-06-01,A,GT,R,6.4
1998-06-01,A,CHEM,WMF,2642.88551383
1998-06-01,A,CHEM,N,4.3
1998-06-01,A,CHEM,R,13.0
1998-06-01,A,ME,WMF,2693.95968741
1998-06-01,A,ME,N,3.7
1998-06-01,A,ME,R,4.3
1998-06-01,A,UHR,WMF,715.46405196
1998-06-01,A,UHR,N,2.3
1998-06-01,A,UHR,R,-3.7
1998-06-01,A,PI,WMF,522.87017884
1998-06-01,A,PI,N,11.1
1998-06-01,A,PI,R,12.2
1998-06-01,A,MET,WMF,808.05997529
1998-06-01,A,MET,N,6.7
1998-06-01,A,MET,R,6.5
1998-06-01,A,FZ,WMF,228.60164554
1998-06-01,A,FZ,N,29.1
1998-06-01,A,FZ,R,3.5
1998-06-01,A,TBS,WMF,327.87135604
1998-06-01,A,TBS,N,1.1
1998-06-01,A,TBS,R,2.0
1998-06-01,H,GT,WMF,-15.40672317
1998-07-01,E,GT,WMF,8651.65876414
1998-07-01,E,GT,N,0.4
1998-07-01,E,GT,R,2.0
1998-07-01,E,CHEM,WMF,1445.2816211
1998-07-01,E,CHEM,N,2.5
1998-07-01,E,CHEM,R,5.5
1998-07-01,E,ME,WMF,2041.04749736
1998-07-01,E,ME,N,7.1
1998-07-01,E,ME,R,9.0
1998-07-01,E,UHR,WMF,109.63186585
1998-07-01,E,UHR,N,5.2
1998-07-01,E,UHR,R,-2.5
1998-07-01,E,PI,WMF,287.32684409
1998-07-01,E,PI,N,3.0
1998-07-01,E,PI,R,-0.3
1998-07-01,E,MET,WMF,782.79479652
1998-07-01,E,MET,N,4.4
1998-07-01,E,MET,R,3.8
1998-07-01,E,FZ,WMF,842.69903456
1998-07-01,E,FZ,N,-18.8
1998-07-01,E,FZ,R,-15.1
1998-07-01,E,TBS,WMF,722.29329724
1998-07-01,E,TBS,N,4.0
1998-07-01,E,TBS,R,0.6
1998-07-01,A,GT,WMF,9001.31672011
1998-07-01,A,GT,N,4.7
1998-07-01,A,GT,R,7.1
1998-07-01,A,CHEM,WMF,2635.14351194
1998-07-01,A,CHEM,N,5.8
1998-07-01,A,CHEM,R,12.1
1998-07-01,A,ME,WMF,2713.43657904
1998-07-01,A,ME,N,4.9
1998-07-01,A,ME,R,9.5
1998-07-01,A,UHR,WMF,726.94195274
1998-07-01,A,UHR,N,5.5
1998-07-01,A,UHR,R,1.9
1998-07-01,A,PI,WMF,517.80712411
1998-07-01,A,PI,N,3.2
1998-07-01,A,PI,R,2.5
1998-07-01,A,MET,WMF,796.20148844
1998-07-01,A,MET,N,5.8
1998-07-01,A,MET,R,4.9
1998-07-01,A,FZ,WMF,243.55738732
1998-07-01,A,FZ,N,11.2
1998-07-01,A,FZ,R,13.1
1998-07-01,A,TBS,WMF,325.98153717
1998-07-01,A,TBS,N,0.8
1998-07-01,A,TBS,R,-0.9
1998-07-01,H,GT,WMF,349.65795598
1998-08-01,E,GT,WMF,8554.74469294
1998-08-01,E,GT,N,-2.7
1998-08-01,E,GT,R,-0.6
1998-08-01,E,CHEM,WMF,1423.30247615
1998-08-01,E,CHEM,N,-2.6
1998-08-01,E,CHEM,R,-1.2
1998-08-01,E,ME,WMF,2011.23030116
1998-08-01,E,ME,N,3.0
1998-08-01,E,ME,R,5.7
1998-08-01,E,UHR,WMF,115.08515168
1998-08-01,E,UHR,N,6.0
1998-08-01,E,UHR,R,6.7
1998-08-01,E,PI,WMF,327.58465697
1998-08-01,E,PI,N,25.3
1998-08-01,E,PI,R,21.3
1998-08-01,E,MET,WMF,792.57008493
1998-08-01,E,MET,N,5.3
1998-08-01,E,MET,R,7.8
1998-08-01,E,FZ,WMF,801.11001919
1998-08-01,E,FZ,N,-29.1
1998-08-01,E,FZ,R,-29.6
1998-08-01,E,TBS,WMF,709.97348187
1998-08-01,E,TBS,N,2.4
1998-08-01,E,TBS,R,0.7
1998-08-01,A,GT,WMF,8777.74196637
1998-08-01,A,GT,N,0.7
1998-08-01,A,GT,R,0.5
1998-08-01,A,CHEM,WMF,2501.02497449
1998-08-01,A,CHEM,N,-2.2
1998-08-01,A,CHEM,R,-1.9
1998-08-01,A,ME,WMF,2604.38426622
1998-08-01,A,ME,N,-0.6
1998-08-01,A,ME,R,3.2
1998-08-01,A,UHR,WMF,727.24892921
1998-08-01,A,UHR,N,-4.2
1998-08-01,A,UHR,R,-6.8
1998-08-01,A,PI,WMF,510.04898639
1998-08-01,A,PI,N,2.6
1998-08-01,A,PI,R,-1.6
1998-08-01,A,MET,WMF,803.29729028
1998-08-01,A,MET,N,6.0
1998-08-01,A,MET,R,6.1
1998-08-01,A,FZ,WMF,212.0120694
1998-08-01,A,FZ,N,-4.4
1998-08-01,A,FZ,R,-26.1
1998-08-01,A,TBS,WMF,326.44843634
1998-08-01,A,TBS,N,1.5
1998-08-01,A,TBS,R,-0.8
1998-08-01,H,GT,WMF,222.99727344
1998-09-01,E,GT,WMF,8895.77077402
1998-09-01,E,GT,N,3.4
1998-09-01,E,GT,R,8.4
1998-09-01,E,CHEM,WMF,1493.05408313
1998-09-01,E,CHEM,N,6.0
1998-09-01,E,CHEM,R,11.4
1998-09-01,E,ME,WMF,2045.64713827
1998-09-01,E,ME,N,5.4
1998-09-01,E,ME,R,11.2
1998-09-01,E,UHR,WMF,118.12676469
1998-09-01,E,UHR,N,7.9
1998-09-01,E,UHR,R,10.5
1998-09-01,E,PI,WMF,292.89573846
1998-09-01,E,PI,N,6.7
1998-09-01,E,PI,R,4.5
1998-09-01,E,MET,WMF,786.98569306
1998-09-01,E,MET,N,3.0
1998-09-01,E,MET,R,6.4
1998-09-01,E,FZ,WMF,1094.90680829
1998-09-01,E,FZ,N,18.7
1998-09-01,E,FZ,R,27.2
1998-09-01,E,TBS,WMF,710.29278188
1998-09-01,E,TBS,N,1.4
1998-09-01,E,TBS,R,0.9
1998-09-01,A,GT,WMF,8871.97838403
1998-09-01,A,GT,N,2.7
1998-09-01,A,GT,R,4.3
1998-09-01,A,CHEM,WMF,2607.03057999
1998-09-01,A,CHEM,N,8.8
1998-09-01,A,CHEM,R,10.4
1998-09-01,A,ME,WMF,2671.32231664
1998-09-01,A,ME,N,-0.3
1998-09-01,A,ME,R,5.4
1998-09-01,A,UHR,WMF,664.69046204
1998-09-01,A,UHR,N,-6.5
1998-09-01,A,UHR,R,-13.3
1998-09-01,A,PI,WMF,516.67363447
1998-09-01,A,PI,N,4.8
1998-09-01,A,PI,R,0.7
1998-09-01,A,MET,WMF,796.35338968
1998-09-01,A,MET,N,3.2
1998-09-01,A,MET,R,3.2
1998-09-01,A,FZ,WMF,216.80405967
1998-09-01,A,FZ,N,4.1
1998-09-01,A,FZ,R,20.7
1998-09-01,A,TBS,WMF,323.74137493
1998-09-01,A,TBS,N,-1.2
1998-09-01,A,TBS,R,-0.6
1998-09-01,H,GT,WMF,-23.79239
1998-10-01,E,GT,WMF,8661.56710128
1998-10-01,E,GT,N,-0.8
1998-10-01,E,GT,R,2.7
1998-10-01,E,CHEM,WMF,1426.0165644
1998-10-01,E,CHEM,N,-5.2
1998-10-01,E,CHEM,R,-2.5
1998-10-01,E,ME,WMF,2039.64854271
1998-10-01,E,ME,N,5.8
1998-10-01,E,ME,R,12.5
1998-10-01,E,UHR,WMF,111.93492056
1998-10-01,E,UHR,N,2.1
1998-10-01,E,UHR,R,9.6
1998-10-01,E,PI,WMF,298.3849996
1998-10-01,E,PI,N,10.2
1998-10-01,E,PI,R,8.4
1998-10-01,E,MET,WMF,764.53888668
1998-10-01,E,MET,N,-1.9
1998-10-01,E,MET,R,3.3
1998-10-01,E,FZ,WMF,1034.71989782
1998-10-01,E,FZ,N,8.4
1998-10-01,E,FZ,R,4.3
1998-10-01,E,TBS,WMF,698.40255508
1998-10-01,E,TBS,N,-2.7
1998-10-01,E,TBS,R,-2.7
1998-10-01,A,GT,WMF,8600.82662358
1998-10-01,A,GT,N,-2.3
1998-10-01,A,GT,R,-1.2
1998-10-01,A,CHEM,WMF,2518.05730497
1998-10-01,A,CHEM,N,-0.3
1998-10-01,A,CHEM,R,4.0
1998-10-01,A,ME,WMF,2501.42864864
1998-10-01,A,ME,N,-6.7
1998-10-01,A,ME,R,-5.9
1998-10-01,A,UHR,WMF,659.20560793
1998-10-01,A,UHR,N,-3.5
1998-10-01,A,UHR,R,-5.7
1998-10-01,A,PI,WMF,518.50675975
1998-10-01,A,PI,N,5.1
1998-10-01,A,PI,R,5.5
1998-10-01,A,MET,WMF,782.26618258
1998-10-01,A,MET,N,-1.7
1998-10-01,A,MET,R,-0.3
1998-10-01,A,FZ,WMF,202.00985529
1998-10-01,A,FZ,N,-12.8
1998-10-01,A,FZ,R,-17.9
1998-10-01,A,TBS,WMF,336.15648666
1998-10-01,A,TBS,N,0.4
1998-10-01,A,TBS,R,0.8
1998-10-01,H,GT,WMF,-60.7404777
1998-11-01,E,GT,WMF,9503.60219486
1998-11-01,E,GT,N,10.2
1998-11-01,E,GT,R,14.1
1998-11-01,E,CHEM,WMF,1515.3538184
1998-11-01,E,CHEM,N,10.7
1998-11-01,E,CHEM,R,11.7
1998-11-01,E,ME,WMF,2168.40401758
1998-11-01,E,ME,N,10.9
1998-11-01,E,ME,R,16.1
1998-11-01,E,UHR,WMF,122.35791532
1998-11-01,E,UHR,N,12.7
1998-11-01,E,UHR,R,2.9
1998-11-01,E,PI,WMF,301.5256255
1998-11-01,E,PI,N,8.4
1998-11-01,E,PI,R,5.0
1998-11-01,E,MET,WMF,759.17356079
1998-11-01,E,MET,N,-3.6
1998-11-01,E,MET,R,1.5
1998-11-01,E,FZ,WMF,1537.16872784
1998-11-01,E,FZ,N,62.9
1998-11-01,E,FZ,R,70.6
1998-11-01,E,TBS,WMF,728.14686279
1998-11-01,E,TBS,N,2.3
1998-11-01,E,TBS,R,1.6
1998-11-01,A,GT,WMF,8805.17257053
1998-11-01,A,GT,N,-0.1
1998-11-01,A,GT,R,-1.1
1998-11-01,A,CHEM,WMF,2562.9739706
1998-11-01,A,CHEM,N,-0.2
1998-11-01,A,CHEM,R,-0.1
1998-11-01,A,ME,WMF,2679.38910906
1998-11-01,A,ME,N,0.7
1998-11-01,A,ME,R,0.9
1998-11-01,A,UHR,WMF,647.22291592
1998-11-01,A,UHR,N,-1.9
1998-11-01,A,UHR,R,-12.3
1998-11-01,A,PI,WMF,514.06290001
1998-11-01,A,PI,N,-0.2
1998-11-01,A,PI,R,-0.3
1998-11-01,A,MET,WMF,776.52643551
1998-11-01,A,MET,N,-2.0
1998-11-01,A,MET,R,0.4
1998-11-01,A,FZ,WMF,235.07792737
1998-11-01,A,FZ,N,12.3
1998-11-01,A,FZ,R,-0.4
1998-11-01,A,TBS,WMF,320.29980455
1998-11-01,A,TBS,N,-4.2
1998-11-01,A,TBS,R,-4.8
1998-11-01,H,GT,WMF,-698.42962433
1998-12-01,E,GT,WMF,8855.48815594
1998-12-01,E,GT,N,-0.9
1998-12-01,E,GT,R,4.3
1998-12-01,E,CHEM,WMF,1436.69213292
1998-12-01,E,CHEM,N,-2.9
1998-12-01,E,CHEM,R,3.0
1998-12-01,E,ME,WMF,2113.54808246
1998-12-01,E,ME,N,-2.3
1998-12-01,E,ME,R,3.4
1998-12-01,E,UHR,WMF,99.07372767
1998-12-01,E,UHR,N,-13.2
1998-12-01,E,UHR,R,-10.4
1998-12-01,E,PI,WMF,301.95569943
1998-12-01,E,PI,N,10.1
1998-12-01,E,PI,R,8.9
1998-12-01,E,MET,WMF,741.47015924
1998-12-01,E,MET,N,-12.9
1998-12-01,E,MET,R,-8.6
1998-12-01,E,FZ,WMF,1112.77654626
1998-12-01,E,FZ,N,35.8
1998-12-01,E,FZ,R,42.3
1998-12-01,E,TBS,WMF,712.35646765
1998-12-01,E,TBS,N,-3.9
1998-12-01,E,TBS,R,-3.9
1998-12-01,A,GT,WMF,8720.01709004
1998-12-01,A,GT,N,-6.6
1998-12-01,A,GT,R,-4.4
1998-12-01,A,CHEM,WMF,2536.33734666
1998-12-01,A,CHEM,N,-6.5
1998-12-01,A,CHEM,R,-3.5
1998-12-01,A,ME,WMF,2656.22228669
1998-12-01,A,ME,N,-7.9
1998-12-01,A,ME,R,-3.6
1998-12-01,A,UHR,WMF,680.80411811
1998-12-01,A,UHR,N,-4.9
1998-12-01,A,UHR,R,-4.9
1998-12-01,A,PI,WMF,515.90688574
1998-12-01,A,PI,N,-4.0
1998-12-01,A,PI,R,-5.6
1998-12-01,A,MET,WMF,757.60928939
1998-12-01,A,MET,N,-7.2
1998-12-01,A,MET,R,-5.5
1998-12-01,A,FZ,WMF,225.65957935
1998-12-01,A,FZ,N,-7.8
1998-12-01,A,FZ,R,-8.4
1998-12-01,A,TBS,WMF,310.16998796
1998-12-01,A,TBS,N,-8.6
1998-12-01,A,TBS,R,-8.0
1998-12-01,H,GT,WMF,-135.47106589
1999-01-01,E,GT,WMF,8555.43490477
1999-01-01,E,GT,N,-6.3
1999-01-01,E,GT,R,-1.6
1999-01-01,E,CHEM,WMF,1384.48756187
1999-01-01,E,CHEM,N,-8.7
1999-01-01,E,CHEM,R,-2.4
1999-01-01,E,ME,WMF,2047.74360526
1999-01-01,E,ME,N,3.3
1999-01-01,E,ME,R,8.1
1999-01-01,E,UHR,WMF,102.51653141
1999-01-01,E,UHR,N,-10.4
1999-01-01,E,UHR,R,-1.9
1999-01-01,E,PI,WMF,286.75023166
1999-01-01,E,PI,N,1.4
1999-01-01,E,PI,R,2.3
1999-01-01,E,MET,WMF,718.54919904
1999-01-01,E,MET,N,-12.3
1999-01-01,E,MET,R,-6.1
1999-01-01,E,FZ,WMF,1011.78837303
1999-01-01,E,FZ,N,-13.3
1999-01-01,E,FZ,R,-12.0
1999-01-01,E,TBS,WMF,703.10033491
1999-01-01,E,TBS,N,-3.3
1999-01-01,E,TBS,R,-1.5
1999-01-01,A,GT,WMF,8926.4916743
1999-01-01,A,GT,N,1.3
1999-01-01,A,GT,R,1.5
1999-01-01,A,CHEM,WMF,2488.57413111
1999-01-01,A,CHEM,N,-2.1
1999-01-01,A,CHEM,R,1.8
1999-01-01,A,ME,WMF,2681.7848438
1999-01-01,A,ME,N,3.8
1999-01-01,A,ME,R,2.2
1999-01-01,A,UHR,WMF,759.22798958
1999-01-01,A,UHR,N,6.9
1999-01-01,A,UHR,R,-3.1
1999-01-01,A,PI,WMF,527.78719772
1999-01-01,A,PI,N,4.4
1999-01-01,A,PI,R,5.7
1999-01-01,A,MET,WMF,769.78488362
1999-01-01,A,MET,N,-3.9
1999-01-01,A,MET,R,-1.1
1999-01-01,A,FZ,WMF,310.59941241
1999-01-01,A,FZ,N,27.8
1999-01-01,A,FZ,R,26.4
1999-01-01,A,TBS,WMF,309.98307558
1999-01-01,A,TBS,N,-8.6
1999-01-01,A,TBS,R,-9.0
1999-01-01,H,GT,WMF,371.05676953
1999-02-01,E,GT,WMF,8934.32273565
1999-02-01,E,GT,N,2.8
1999-02-01,E,GT,R,6.8
1999-02-01,E,CHEM,WMF,1454.29828204
1999-02-01,E,CHEM,N,-3.5
1999-02-01,E,CHEM,R,4.0
1999-02-01,E,ME,WMF,2009.84951748
1999-02-01,E,ME,N,2.4
1999-02-01,E,ME,R,3.1
1999-02-01,E,UHR,WMF,108.57328034
1999-02-01,E,UHR,N,-1.4
1999-02-01,E,UHR,R,17.3
1999-02-01,E,PI,WMF,305.90274087
1999-02-01,E,PI,N,5.9
1999-02-01,E,PI,R,4.6
1999-02-01,E,MET,WMF,708.08380304
1999-02-01,E,MET,N,-13.5
1999-02-01,E,MET,R,-9.4
1999-02-01,E,FZ,WMF,1379.06816608
1999-02-01,E,FZ,N,72.8
1999-02-01,E,FZ,R,76.3
1999-02-01,E,TBS,WMF,696.33994752
1999-02-01,E,TBS,N,-1.2
1999-02-01,E,TBS,R,0.0
1999-02-01,A,GT,WMF,8748.81024405
1999-02-01,A,GT,N,-3.4
1999-02-01,A,GT,R,-2.7
1999-02-01,A,CHEM,WMF,2551.28705411
1999-02-01,A,CHEM,N,-6.6
1999-02-01,A,CHEM,R,-0.8
1999-02-01,A,ME,WMF,2583.13030604
1999-02-01,A,ME,N,-2.0
1999-02-01,A,ME,R,-4.8
1999-02-01,A,UHR,WMF,706.52047656
1999-02-01,A,UHR,N,-2.9
1999-02-01,A,UHR,R,-13.0
1999-02-01,A,PI,WMF,529.07330369
1999-02-01,A,PI,N,1.4
1999-02-01,A,PI,R,3.2
1999-02-01,A,MET,WMF,749.27369665
1999-02-01,A,MET,N,-7.1
1999-02-01,A,MET,R,-4.0
1999-02-01,A,FZ,WMF,260.3156507
1999-02-01,A,FZ,N,16.6
1999-02-01,A,FZ,R,23.5
1999-02-01,A,TBS,WMF,308.32105042
1999-02-01,A,TBS,N,-9.0
1999-02-01,A,TBS,R,-9.9
1999-02-01,H,GT,WMF,-185.5124916
1999-03-01,E,GT,WMF,9312.42415674
1999-03-01,E,GT,N,7.1
1999-03-01,E,GT,R,13.3
1999-03-01,E,CHEM,WMF,1559.88622177
1999-03-01,E,CHEM,N,9.6
1999-03-01,E,CHEM,R,25.4
1999-03-01,E,ME,WMF,2163.02432956
1999-03-01,E,ME,N,6.2
1999-03-01,E,ME,R,8.8
1999-03-01,E,UHR,WMF,102.64212326
1999-03-01,E,UHR,N,-8.1
1999-03-01,E,UHR,R,3.3
1999-03-01,E,PI,WMF,295.97176449
1999-03-01,E,PI,N,0.1
1999-03-01,E,PI,R,-3.3
1999-03-01,E,MET,WMF,747.42466606
1999-03-01,E,MET,N,-8.6
1999-03-01,E,MET,R,-1.6
1999-03-01,E,FZ,WMF,1390.91730052
1999-03-01,E,FZ,N,49.7
1999-03-01,E,FZ,R,56.4
1999-03-01,E,TBS,WMF,709.37312056
1999-03-01,E,TBS,N,0.9
1999-03-01,E,TBS,R,5.1
1999-03-01,A,GT,WMF,9060.410084
1999-03-01,A,GT,N,0.3
1999-03-01,A,GT,R,2.0
1999-03-01,A,CHEM,WMF,2795.35865735
1999-03-01,A,CHEM,N,5.3
1999-03-01,A,CHEM,R,6.7
1999-03-01,A,ME,WMF,2614.73059268
1999-03-01,A,ME,N,-3.0
1999-03-01,A,ME,R,-2.7
1999-03-01,A,UHR,WMF,689.98072785
1999-03-01,A,UHR,N,-7.2
1999-03-01,A,UHR,R,-7.7
1999-03-01,A,PI,WMF,537.11700753
1999-03-01,A,PI,N,4.0
1999-03-01,A,PI,R,8.6
1999-03-01,A,MET,WMF,762.05524317
1999-03-01,A,MET,N,-5.9
1999-03-01,A,MET,R,-2.6
1999-03-01,A,FZ,WMF,249.10740133
1999-03-01,A,FZ,N,18.5
1999-03-01,A,FZ,R,30.2
1999-03-01,A,TBS,WMF,311.77810153
1999-03-01,A,TBS,N,-7.6
1999-03-01,A,TBS,R,-6.6
1999-03-01,H,GT,WMF,-252.01407274
1999-04-01,E,GT,WMF,8745.25795642
1999-04-01,E,GT,N,-4.0
1999-04-01,E,GT,R,0.8
1999-04-01,E,CHEM,WMF,1406.86377402
1999-04-01,E,CHEM,N,-1.9
1999-04-01,E,CHEM,R,12.9
1999-04-01,E,ME,WMF,2146.7103511
1999-04-01,E,ME,N,6.1
1999-04-01,E,ME,R,7.7
1999-04-01,E,UHR,WMF,104.71713201
1999-04-01,E,UHR,N,-10.6
1999-04-01,E,UHR,R,-6.1
1999-04-01,E,PI,WMF,307.54232627
1999-04-01,E,PI,N,4.1
1999-04-01,E,PI,R,-1.8
1999-04-01,E,MET,WMF,735.66558171
1999-04-01,E,MET,N,-9.0
1999-04-01,E,MET,R,-1.0
1999-04-01,E,FZ,WMF,951.50738957
1999-04-01,E,FZ,N,-8.9
1999-04-01,E,FZ,R,-8.1
1999-04-01,E,TBS,WMF,671.77345038
1999-04-01,E,TBS,N,-7.3
1999-04-01,E,TBS,R,-6.2
1999-04-01,A,GT,WMF,9000.29510636
1999-04-01,A,GT,N,-2.5
1999-04-01,A,GT,R,-1.2
1999-04-01,A,CHEM,WMF,2630.00922461
1999-04-01,A,CHEM,N,-4.0
1999-04-01,A,CHEM,R,0.2
1999-04-01,A,ME,WMF,2619.10457069
1999-04-01,A,ME,N,-4.8
1999-04-01,A,ME,R,-6.6
1999-04-01,A,UHR,WMF,729.51481609
1999-04-01,A,UHR,N,0.5
1999-04-01,A,UHR,R,-2.0
1999-04-01,A,PI,WMF,543.29150115
1999-04-01,A,PI,N,5.2
1999-04-01,A,PI,R,5.5
1999-04-01,A,MET,WMF,768.04295782
1999-04-01,A,MET,N,-5.0
1999-04-01,A,MET,R,-1.6
1999-04-01,A,FZ,WMF,304.8899297
1999-04-01,A,FZ,N,16.3
1999-04-01,A,FZ,R,29.9
1999-04-01,A,TBS,WMF,306.95963919
1999-04-01,A,TBS,N,-10.1
1999-04-01,A,TBS,R,-6.9
1999-04-01,H,GT,WMF,255.03714994
1999-05-01,E,GT,WMF,9342.80602363
1999-05-01,E,GT,N,5.5
1999-05-01,E,GT,R,8.5
1999-05-01,E,CHEM,WMF,1618.95124023
1999-05-01,E,CHEM,N,7.6
1999-05-01,E,CHEM,R,17.3
1999-05-01,E,ME,WMF,2303.93584595
1999-05-01,E,ME,N,12.4
1999-05-01,E,ME,R,14.5
1999-05-01,E,UHR,WMF,106.24144956
1999-05-01,E,UHR,N,-3.0
1999-05-01,E,UHR,R,1.3
1999-05-01,E,PI,WMF,327.17193411
1999-05-01,E,PI,N,19.5
1999-05-01,E,PI,R,17.1
1999-05-01,E,MET,WMF,728.76400463
1999-05-01,E,MET,N,-8.8
1999-05-01,E,MET,R,-0.9
1999-05-01,E,FZ,WMF,1206.44529811
1999-05-01,E,FZ,N,25.2
1999-05-01,E,FZ,R,23.3
1999-05-01,E,TBS,WMF,710.68720108
1999-05-01,E,TBS,N,0.1
1999-05-01,E,TBS,R,2.7
1999-05-01,A,GT,WMF,9180.51490349
1999-05-01,A,GT,N,2.6
1999-05-01,A,GT,R,0.9
1999-05-01,A,CHEM,WMF,2764.82381865
1999-05-01,A,CHEM,N,8.2
1999-05-01,A,CHEM,R,3.2
1999-05-01,A,ME,WMF,2630.58497915
1999-05-01,A,ME,N,-2.7
1999-05-01,A,ME,R,-5.6
1999-05-01,A,UHR,WMF,743.2860335
1999-05-01,A,UHR,N,3.8
1999-05-01,A,UHR,R,-5.2
1999-05-01,A,PI,WMF,561.5477765
1999-05-01,A,PI,N,10.1
1999-05-01,A,PI,R,7.8
1999-05-01,A,MET,WMF,771.61706455
1999-05-01,A,MET,N,-3.7
1999-05-01,A,MET,R,2.1
1999-05-01,A,FZ,WMF,238.81939435
1999-05-01,A,FZ,N,-18.4
1999-05-01,A,FZ,R,-6.1
1999-05-01,A,TBS,WMF,315.27116634
1999-05-01,A,TBS,N,-4.2
1999-05-01,A,TBS,R,-0.6
1999-05-01,H,GT,WMF,-162.29112014
1999-06-01,E,GT,WMF,9252.42777475
1999-06-01,E,GT,N,2.6
1999-06-01,E,GT,R,7.1
1999-06-01,E,CHEM,WMF,1561.7200411
1999-06-01,E,CHEM,N,-4.0
1999-06-01,E,CHEM,R,12.7
1999-06-01,E,ME,WMF,2212.12257329
