country,code,year,books_pc
Belgium,BEL,1977,839.5609766
Belgium,BEL,1978,944.7897698
Belgium,BEL,1979,968.161672
Belgium,BEL,1980,1006.418329
Belgium,BEL,1981,980.1672689
Belgium,BEL,1982,857.8267125
Belgium,BEL,1983,885.5950777
Belgium,BEL,1984,917.4758759
Belgium,BEL,1985,909.0909091
Belgium,BEL,1986,879.6568578
Belgium,BEL,1987,921.5618731
Belgium,BEL,1988,947.0861999
Belgium,BEL,1989,966.1192125
Belgium,BEL,1990,989.4365809
Belgium,BEL,1991,983.4587221
Belgium,BEL,1992,1002.426729
Belgium,BEL,1993,994.6035001
Belgium,BEL,1994,1080.617696
Belgium,BEL,1995,1135.448432
Belgium,BEL,1996,1148.548561
Belgium,BEL,1997,1189.828768
Belgium,BEL,1998,1233.137223
Belgium,BEL,1999,1286.092585
Belgium,BEL,2000,1289.896019
Belgium,BEL,2001,1295.22112
Belgium,BEL,2002,1355.415115
Belgium,BEL,2003,1386.627049
Belgium,BEL,2004,1321.669426
Brazil,BRA,1951,67.60549202
Brazil,BRA,1952,56.6758818
Brazil,BRA,1953,51.48768783
Brazil,BRA,1954,56.51015393
Brazil,BRA,1955,54.79691906
Brazil,BRA,1956,73.07644871
Brazil,BRA,1957,71.07424519
Brazil,BRA,1958,72.71977419
Brazil,BRA,1959,76.70271402
Brazil,BRA,1960,74.99845526
Brazil,BRA,1961,52.97096408
Brazil,BRA,1963,65.54166206
Brazil,BRA,1964,61.67334551
Brazil,BRA,1969,68.64685714
Brazil,BRA,1971,87.30473719
Brazil,BRA,1972,88.82368103
Brazil,BRA,1973,96.10387101
Brazil,BRA,1975,112.9327051
Brazil,BRA,1976,179.4306605
Brazil,BRA,1978,154.4447004
Brazil,BRA,1982,148.6421552
Brazil,BRA,1984,157.2691705
Brazil,BRA,1985,154.1977843
Brazil,BRA,1992,176.611208
Brazil,BRA,1993,127.0629353
Brazil,BRA,1994,133.9858524
Brazil,BRA,1995,156.1659248
Brazil,BRA,1996,113.6941103
Bulgaria,BGR,1937,382.4071231
Bulgaria,BGR,1938,418.9518586
Bulgaria,BGR,1939,503.3262776
Bulgaria,BGR,1940,468.3468347
Bulgaria,BGR,1941,430.9754281
Bulgaria,BGR,1942,387.9781421
Bulgaria,BGR,1943,263.4739309
Bulgaria,BGR,1944,107.6252723
Bulgaria,BGR,1945,209.8818784
Bulgaria,BGR,1947,353.4824462
Bulgaria,BGR,1948,332.5385694
Bulgaria,BGR,1949,267.5469076
Bulgaria,BGR,1950,297.2208813
Bulgaria,BGR,1951,287.5368549
Bulgaria,BGR,1952,279.1790952
Bulgaria,BGR,1953,443.6367596
Bulgaria,BGR,1954,452.4941738
Bulgaria,BGR,1955,384.4307545
Bulgaria,BGR,1957,472.4715713
Bulgaria,BGR,1959,407.9367748
Bulgaria,BGR,1960,428.224208
Bulgaria,BGR,1961,467.8263624
Bulgaria,BGR,1963,466.3199286
Bulgaria,BGR,1964,421.888136
Bulgaria,BGR,1965,443.0950813
Bulgaria,BGR,1966,418.379287
Bulgaria,BGR,1967,451.7326003
Bulgaria,BGR,1968,427.6188488
Bulgaria,BGR,1969,420.6696283
Bulgaria,BGR,1970,447.4900625
Bulgaria,BGR,1971,490.6052262
Bulgaria,BGR,1972,463.8417947
Bulgaria,BGR,1973,459.6916111
Bulgaria,BGR,1974,445.1104394
Bulgaria,BGR,1975,420.7210808
Bulgaria,BGR,1976,435.520718
Bulgaria,BGR,1977,464.7027142
Bulgaria,BGR,1978,480.9570432
Bulgaria,BGR,1979,522.0397819
Bulgaria,BGR,1980,529.3136404
Bulgaria,BGR,1981,567.7922656
Bulgaria,BGR,1982,570.1691547
Bulgaria,BGR,1983,552.6198716
Bulgaria,BGR,1984,601.1242266
Bulgaria,BGR,1985,578.1805549
Bulgaria,BGR,1986,549.6290227
Bulgaria,BGR,1987,510.8138045
Bulgaria,BGR,1988,487.5292598
Bulgaria,BGR,1989,505.3361743
Bulgaria,BGR,1990,383.6282054
Bulgaria,BGR,1991,371.6214368
Bulgaria,BGR,1992,551.2498346
Bulgaria,BGR,1993,683.6161458
Bulgaria,BGR,1994,709.297544
Bulgaria,BGR,1995,654.084741
Bulgaria,BGR,1996,593.062686
Canada,CAN,1952,46.2612772
Canada,CAN,1953,53.74299192
Canada,CAN,1954,55.06437127
Canada,CAN,1955,68.16048192
Canada,CAN,1957,141.8564464
Canada,CAN,1958,88.01967976
Canada,CAN,1959,142.233391
Canada,CAN,1960,150.1634252
Canada,CAN,1961,172.3640442
Canada,CAN,1962,189.6149074
Canada,CAN,1963,140.878995
Canada,CAN,1964,152.1988703
Canada,CAN,1965,188.3802705
Canada,CAN,1966,186.8108051
Canada,CAN,1967,181.6542904
Canada,CAN,1968,166.8156514
Canada,CAN,1969,170.5980766
Canada,CAN,1970,158.942631
Canada,CAN,1971,190.9072749
Canada,CAN,1972,301.10615
Canada,CAN,1973,180.9880538
Canada,CAN,1974,298.7580165
Canada,CAN,1975,290.1866501
Canada,CAN,1976,265.376847
Canada,CAN,1977,331.0584794
Canada,CAN,1978,922.2717307
Canada,CAN,1979,897.6846302
Canada,CAN,1980,775.1298118
Canada,CAN,1993,767.0362311
Canada,CAN,1994,739.8656711
Canada,CAN,1995,603.9203799
Canada,CAN,1996,662.7589423
Chile,CHL,1957,105.9811084
Chile,CHL,1958,142.386551
Chile,CHL,1959,165.8143512
Chile,CHL,1960,200.1226311
Chile,CHL,1961,178.688266
Chile,CHL,1962,130.6326211
Chile,CHL,1964,189.3061133
Chile,CHL,1965,175.9117269
Chile,CHL,1966,170.1597775
Chile,CHL,1967,175.6424155
Chile,CHL,1968,171.2142736
Chile,CHL,1969,119.5766292
Chile,CHL,1970,146.2338174
Chile,CHL,1971,114.2521963
Chile,CHL,1972,102.5981515
Chile,CHL,1973,65.88097874
Chile,CHL,1974,78.99533808
Chile,CHL,1975,61.25907693
Chile,CHL,1976,50.70831561
Chile,CHL,1977,36.51014694
Chile,CHL,1978,40.14935933
Chile,CHL,1980,99.96648554
Chile,CHL,1981,81.36635921
Chile,CHL,1983,113.4609041
Chile,CHL,1984,139.1514991
Chile,CHL,1985,135.7308585
Chile,CHL,1986,122.2575646
Chile,CHL,1987,132.6915363
Chile,CHL,1988,145.121855
Chile,CHL,1989,182.1423035
Chile,CHL,1990,178.9930688
Chile,CHL,1991,147.2218062
Chile,CHL,1992,134.0798586
Chile,CHL,1995,173.7875695
Croatia,HRV,1990,535.2294311
Croatia,HRV,1993,466.7786876
Croatia,HRV,1994,592.0836356
Croatia,HRV,1995,645.3645943
Croatia,HRV,1996,384.8540444
Cyprus,CYP,1964,289.8550725
Cyprus,CYP,1965,140.4874746
Cyprus,CYP,1966,265.5462185
Cyprus,CYP,1967,345.3453453
Cyprus,CYP,1969,559.566787
Cyprus,CYP,1970,333.5502766
Cyprus,CYP,1971,690.5453372
Cyprus,CYP,1972,791.9527383
Cyprus,CYP,1973,763.5273702
Cyprus,CYP,1974,193.5383175
Cyprus,CYP,1975,610.974611
Cyprus,CYP,1976,760.1069161
Cyprus,CYP,1977,952.540107
Cyprus,CYP,1978,1753.74376
Cyprus,CYP,1979,2206.246901
Cyprus,CYP,1980,1860.883797
Cyprus,CYP,1985,126.6800556
Cyprus,CYP,1988,734.6996539
Cyprus,CYP,1989,836.1752361
Cyprus,CYP,1990,1015.632224
Cyprus,CYP,1991,1232.155364
Cyprus,CYP,1992,1272.471493
Cyprus,CYP,1993,1310.561288
Cyprus,CYP,1994,1431.024614
Cyprus,CYP,1995,1538.486718
Cyprus,CYP,1996,1259.055384
Denmark,DNK,1800,804
Denmark,DNK,1801,756
Denmark,DNK,1802,639
Denmark,DNK,1803,528
Denmark,DNK,1804,503
Denmark,DNK,1805,484
Denmark,DNK,1806,414.8491879
Denmark,DNK,1807,494.6635731
Denmark,DNK,1808,447.3317865
Denmark,DNK,1809,375.8700696
Denmark,DNK,1810,380.5104408
Denmark,DNK,1811,358.2366589
Denmark,DNK,1812,410.2088167
Denmark,DNK,1813,433.4106729
Denmark,DNK,1814,366.5893271
Denmark,DNK,1815,395.3596288
Denmark,DNK,1816,426.8398268
Denmark,DNK,1817,518.6147186
Denmark,DNK,1818,452.8138528
Denmark,DNK,1819,402.5974026
Denmark,DNK,1820,575.7575758
Denmark,DNK,1821,441.302485
Denmark,DNK,1822,425.7845632
Denmark,DNK,1823,394.6488294
Denmark,DNK,1824,383.3470734
Denmark,DNK,1825,403.0944625
Denmark,DNK,1826,476.2670957
Denmark,DNK,1827,504.3824701
Denmark,DNK,1828,484.5849802
Denmark,DNK,1829,451.1811024
Denmark,DNK,1830,488.6095837
Denmark,DNK,1831,587.4509804
Denmark,DNK,1832,662.2257053
Denmark,DNK,1833,564.6417445
Denmark,DNK,1834,596.1389961
Denmark,DNK,1835,574.2725881
Denmark,DNK,1836,597.7186312
Denmark,DNK,1837,619.6226415
Denmark,DNK,1838,552.8089888
Denmark,DNK,1839,664.4394952
Denmark,DNK,1840,848.1945468
Denmark,DNK,1841,682.7133479
Denmark,DNK,1842,624.5487365
Denmark,DNK,1843,638.6494253
Denmark,DNK,1844,683.8755304
Denmark,DNK,1845,653.8461538
Denmark,DNK,1846,690.4432133
Denmark,DNK,1847,721.1538462
Denmark,DNK,1848,957.1428571
Denmark,DNK,1849,701.4824798
Denmark,DNK,1850,777.8519013
Denmark,DNK,1851,865.5240606
Denmark,DNK,1852,908.8541667
Denmark,DNK,1853,873.0670103
Denmark,DNK,1854,859.1459528
Denmark,DNK,1855,903.7735849
Denmark,DNK,1856,931.7617866
Denmark,DNK,1857,850.0611995
Denmark,DNK,1858,820.9316394
Denmark,DNK,1859,772.9988053
Denmark,DNK,1860,916.8632075
Denmark,DNK,1861,956.9015725
Denmark,DNK,1862,840.1380104
Denmark,DNK,1863,968.7677456
Denmark,DNK,1864,823.2976927
Denmark,DNK,1865,933.2962757
Denmark,DNK,1866,958.6549063
Denmark,DNK,1867,948.7179487
Denmark,DNK,1868,919.0064795
Denmark,DNK,1869,898.4500267
Denmark,DNK,1870,909.4279661
Denmark,DNK,1871,823.4366789
Denmark,DNK,1872,964.0250261
Denmark,DNK,1873,919.379845
Denmark,DNK,1874,933.4698055
Denmark,DNK,1875,961.4799797
Denmark,DNK,1876,943.32999
Denmark,DNK,1877,966.8152551
Denmark,DNK,1878,933.9207048
Denmark,DNK,1879,973.8372093
Denmark,DNK,1880,959.634791
Denmark,DNK,1881,1011.423132
Denmark,DNK,1882,1075
Denmark,DNK,1883,1069.723912
Denmark,DNK,1884,1148.611111
Denmark,DNK,1885,1156.907594
Denmark,DNK,1886,1076.818798
Denmark,DNK,1887,1103.263299
Denmark,DNK,1888,1317.678334
Denmark,DNK,1889,1169.595782
Denmark,DNK,1890,1201.830863
Denmark,DNK,1891,1172.652531
Denmark,DNK,1892,1173.614095
Denmark,DNK,1893,1208.191126
Denmark,DNK,1894,1258.132657
Denmark,DNK,1895,1260.742595
Denmark,DNK,1896,1210.049423
Denmark,DNK,1897,1201.8684
Denmark,DNK,1898,1171.806167
Denmark,DNK,1899,1215.810277
Denmark,DNK,1900,1254.588052
Denmark,DNK,1901,1070.547417
Denmark,DNK,1902,1197.483797
Denmark,DNK,1903,1324.538259
Denmark,DNK,1904,1400.596792
Denmark,DNK,1905,1411.070111
Denmark,DNK,1906,1484.12988
Denmark,DNK,1907,1390.990991
Denmark,DNK,1908,1417.230331
Denmark,DNK,1909,1503.339192
Denmark,DNK,1910,1513.532269
Denmark,DNK,1911,1511.484402
Denmark,DNK,1912,1500.508302
Denmark,DNK,1913,1463.291988
Denmark,DNK,1914,1431.080186
Denmark,DNK,1915,1450.736498
Denmark,DNK,1916,1478.007762
Denmark,DNK,1917,1415.654952
Denmark,DNK,1918,1635.703002
Denmark,DNK,1919,1505.309182
Denmark,DNK,1920,1276.064158
Denmark,DNK,1921,1152.207002
Denmark,DNK,1922,1194.762191
Denmark,DNK,1923,1311.382598
Denmark,DNK,1924,1263.499557
Denmark,DNK,1925,1068.613139
Denmark,DNK,1926,960.3128621
Denmark,DNK,1927,918.2733813
Denmark,DNK,1928,926.7943952
Denmark,DNK,1929,902.2171688
Denmark,DNK,1930,912.4788255
Denmark,DNK,1931,883.4407397
Denmark,DNK,1932,957.8129337
Denmark,DNK,1933,951.0046793
Denmark,DNK,1934,957.7195854
Denmark,DNK,1935,966.7117727
Denmark,DNK,1936,954.8629769
Denmark,DNK,1937,904.7746066
Denmark,DNK,1938,875.2978554
Denmark,DNK,1939,885.151117
Denmark,DNK,1940,886.2212944
Denmark,DNK,1941,984.2091639
Denmark,DNK,1942,1141.173456
Denmark,DNK,1943,1137.249937
Denmark,DNK,1944,1157.578789
Denmark,DNK,1945,1294.684796
Denmark,DNK,1946,1235.308461
Denmark,DNK,1947,886.1553304
Denmark,DNK,1948,1169.212411
Denmark,DNK,1949,1013.947991
Denmark,DNK,1950,1445.328963
Denmark,DNK,1951,831.6254688
Denmark,DNK,1952,832.7180434
Denmark,DNK,1953,847.5080562
Denmark,DNK,1954,843.6223332
Denmark,DNK,1955,903.3566118
Denmark,DNK,1956,917.0550979
Denmark,DNK,1957,901.3262754
Denmark,DNK,1958,880.1514552
Denmark,DNK,1959,921.7804108
Denmark,DNK,1960,1020.73783
Denmark,DNK,1961,1039.954514
Denmark,DNK,1962,1132.368059
Denmark,DNK,1963,1125.848416
Denmark,DNK,1964,1199.1091
Denmark,DNK,1965,1283.495513
Denmark,DNK,1966,1333.611256
Denmark,DNK,1967,1422.666777
Denmark,DNK,1968,1440.223533
Denmark,DNK,1969,1567.060006
Denmark,DNK,1970,1719.703365
Denmark,DNK,1971,1646.139953
Denmark,DNK,1972,1766.56925
Denmark,DNK,1973,1664.124117
Denmark,DNK,1974,1705.94516
Denmark,DNK,1975,1751.431512
Denmark,DNK,1976,1830.423712
Denmark,DNK,1977,1956.403354
Denmark,DNK,1978,2053.975836
Denmark,DNK,1979,2093.105066
Denmark,DNK,1980,2040.200061
Denmark,DNK,1981,2022.425927
Denmark,DNK,1982,2081.945207
Denmark,DNK,1983,2169.995211
Denmark,DNK,1984,2316.878468
Denmark,DNK,1985,2365.02362
Denmark,DNK,1986,2155.829841
Denmark,DNK,1987,2163.633328
Denmark,DNK,1988,2694.406256
Denmark,DNK,1989,2669.995458
Denmark,DNK,1990,2604.574949
Denmark,DNK,1991,2668.036642
Denmark,DNK,1992,2833.279157
Denmark,DNK,1993,2783.717326
Denmark,DNK,1994,2910.901965
Denmark,DNK,1995,2994.871395
Denmark,DNK,1996,3151.988522
Denmark,DNK,1997,3040.315024
Denmark,DNK,1998,3230.388965
Denmark,DNK,1999,3109.320179
Denmark,DNK,2000,2898.218913
Denmark,DNK,2001,2850.540701
Denmark,DNK,2002,2740.62165
Denmark,DNK,2003,2809.71677
Denmark,DNK,2004,2795.659357
Denmark,DNK,2005,2776.338352
Denmark,DNK,2006,2793.239205
Denmark,DNK,2007,2760.363708
Denmark,DNK,2008,2556.555728
Denmark,DNK,2009,2405.38084
Egypt,EGY,1953,28.74146655
Egypt,EGY,1954,29.91602353
Egypt,EGY,1955,43.47001012
Egypt,EGY,1957,80.60859167
Egypt,EGY,1958,73.45468678
Egypt,EGY,1959,82.87629959
Egypt,EGY,1960,85.29941024
Egypt,EGY,1961,98.39093399
Egypt,EGY,1962,116.9191734
Egypt,EGY,1963,120.6772987
Egypt,EGY,1964,89.9330818
Egypt,EGY,1965,110.8535798
Egypt,EGY,1966,99.04351205
Egypt,EGY,1967,57.4157762
Egypt,EGY,1968,52.41531471
Egypt,EGY,1969,56.7853676
Egypt,EGY,1970,63.79931915
Egypt,EGY,1971,70.55935077
Egypt,EGY,1972,59.039141
Egypt,EGY,1973,54.33983944
Egypt,EGY,1974,48.73494439
Egypt,EGY,1975,47.76402267
Egypt,EGY,1976,39.37780941
Egypt,EGY,1977,37.95392945
Egypt,EGY,1978,41.97852693
Egypt,EGY,1983,53.36246716
Egypt,EGY,1984,26.30269666
Egypt,EGY,1985,27.29140897
Egypt,EGY,1986,27.44535337
Egypt,EGY,1987,24.16962195
Egypt,EGY,1988,26.86287314
Egypt,EGY,1990,35.91891921
Egypt,EGY,1991,44.71082931
Egypt,EGY,1993,51.22668038
Egypt,EGY,1995,34.98025424
Egypt,EGY,1996,29.62564451
Estonia,EST,1940,242.7871232
Estonia,EST,1941,379.1854138
Estonia,EST,1942,243.4372069
Estonia,EST,1943,285.8781415
Estonia,EST,1944,384.1638024
Estonia,EST,1945,486.3532703
Estonia,EST,1946,717.4085669
Estonia,EST,1947,847.8265513
Estonia,EST,1948,1014.67688
Estonia,EST,1949,945.7773074
Estonia,EST,1950,859.795
Estonia,EST,1951,809.8842996
Estonia,EST,1952,774.9160729
Estonia,EST,1953,786.5695658
Estonia,EST,1954,871.6642081
Estonia,EST,1955,818.6276336
Estonia,EST,1956,879.7722052
Estonia,EST,1957,952.9478791
Estonia,EST,1958,960.9089743
Estonia,EST,1959,956.2241423
Estonia,EST,1960,1220.008805
Estonia,EST,1961,1297.707492
Estonia,EST,1962,1460.300649
Estonia,EST,1963,1531.957494
Estonia,EST,1964,1539.562997
Estonia,EST,1965,1506.435742
Estonia,EST,1966,1482.875024
Estonia,EST,1967,1233.64543
Estonia,EST,1968,1414.940839
Estonia,EST,1969,1268.159516
Estonia,EST,1970,1322.639734
Estonia,EST,1971,1712.682027
Estonia,EST,1972,1454.138462
Estonia,EST,1973,1393.500024
Estonia,EST,1974,1681.090579
Estonia,EST,1975,1485.778281
Estonia,EST,1976,1550.404797
Estonia,EST,1977,1504.987723
Estonia,EST,1978,1536.692374
Estonia,EST,1979,1366.621294
Estonia,EST,1980,1430.310161
Estonia,EST,1981,1410.282338
Estonia,EST,1982,1459.399765
Estonia,EST,1983,1437.275818
Estonia,EST,1984,1269.225124
Estonia,EST,1985,1284.598342
Estonia,EST,1986,1393.483658
Estonia,EST,1987,1440.254407
Estonia,EST,1988,1347.831712
Estonia,EST,1989,1317.69415
Estonia,EST,1990,1037.390669
Estonia,EST,1991,1060.564382
Estonia,EST,1992,1018.502468
Estonia,EST,1993,1317.531007
Estonia,EST,1994,1561.1212
Estonia,EST,1995,1821.627104
Estonia,EST,1996,1840.559115
Finland,FIN,1914,394.3661972
Finland,FIN,1930,510.0028994
Finland,FIN,1937,368.7258687
Finland,FIN,1938,425.3282276
Finland,FIN,1939,379.5442214
Finland,FIN,1940,307.7339102
Finland,FIN,1941,328.2009724
Finland,FIN,1942,350.3236246
Finland,FIN,1943,383.7678044
Finland,FIN,1944,406.4257028
Finland,FIN,1945,557.4773816
Finland,FIN,1946,591.9600631
Finland,FIN,1947,528.8934957
Finland,FIN,1948,554.9591002
Finland,FIN,1949,473.3787535
Finland,FIN,1950,471.7004665
Finland,FIN,1951,451.4120525
Finland,FIN,1952,427.3316221
Finland,FIN,1953,515.5336522
Finland,FIN,1954,488.6670329
Finland,FIN,1955,506.0332003
Finland,FIN,1957,523.5892692
Finland,FIN,1958,557.8237534
Finland,FIN,1959,554.7591417
Finland,FIN,1960,562.8047679
Finland,FIN,1961,576.5518256
Finland,FIN,1962,589.1202449
Finland,FIN,1963,592.4866066
Finland,FIN,1964,778.2710247
Finland,FIN,1965,1106.988754
Finland,FIN,1966,1125.332333
Finland,FIN,1967,1190.904227
Finland,FIN,1968,1261.221031
Finland,FIN,1969,1270.820334
Finland,FIN,1970,1214.638972
Finland,FIN,1971,1304.821813
Finland,FIN,1972,1405.922895
Finland,FIN,1973,770.2395222
Finland,FIN,1974,905.0065088
Finland,FIN,1975,967.4326676
Finland,FIN,1976,971.0804662
Finland,FIN,1977,776.3401733
Finland,FIN,1978,708.4650527
Finland,FIN,1979,1014.546592
Finland,FIN,1980,1362.266413
Finland,FIN,1981,1713.971188
Finland,FIN,1982,1540.522729
Finland,FIN,1983,1769.846989
Finland,FIN,1984,1754.070435
Finland,FIN,1985,1821.786073
Finland,FIN,1986,1768.012517
Finland,FIN,1987,1846.411269
Finland,FIN,1988,2099.609977
Finland,FIN,1989,2034.68414
Finland,FIN,1990,2036.125638
Finland,FIN,1991,2235.436455
Finland,FIN,1992,2188.636113
Finland,FIN,1993,2326.822968
Finland,FIN,1994,2465.373874
Finland,FIN,1995,2643.470057
Finland,FIN,1996,2559.220047
France,FRA,1500,35.17647059
France,FRA,1501,20.93926406
France,FRA,1502,18.78170277
France,FRA,1503,23.02464802
France,FRA,1504,20.44360262
France,FRA,1505,28.92957538
France,FRA,1506,24.01035313
France,FRA,1507,27.3795791
France,FRA,1508,32.22534669
France,FRA,1509,36.21321424
France,FRA,1510,46.3267711
France,FRA,1511,45.00745682
France,FRA,1512,55.51081092
France,FRA,1513,46.38328007
France,FRA,1514,41.27734935
France,FRA,1515,45.64912072
France,FRA,1516,51.06177524
France,FRA,1517,50.16542434
France,FRA,1518,45.28739015
France,FRA,1519,54.87086252
France,FRA,1520,60.87660688
France,FRA,1521,45.13652842
France,FRA,1522,32.14489978
France,FRA,1523,34.19417709
France,FRA,1524,28.74116369
France,FRA,1525,38.27895189
France,FRA,1526,35.74272132
France,FRA,1527,35.28783732
France,FRA,1528,59.92263704
France,FRA,1529,50.74299677
France,FRA,1530,56.89311001
France,FRA,1531,55.58994113
France,FRA,1532,52.84462893
France,FRA,1533,51.34252079
France,FRA,1534,53.34510298
France,FRA,1535,58.22348307
France,FRA,1536,65.96806305
France,FRA,1537,58.91522628
France,FRA,1538,66.64168471
France,FRA,1539,74.35089227
France,FRA,1540,85.72560049
France,FRA,1541,78.88615178
France,FRA,1542,89.0055132
France,FRA,1543,91.9652836
France,FRA,1544,78.01230315
France,FRA,1545,84.02941318
France,FRA,1546,76.21307768
France,FRA,1547,78.36145478
France,FRA,1548,80.70774454
France,FRA,1549,93.78428739
France,FRA,1550,101.7733406
France,FRA,1551,96.0011881
France,FRA,1552,88.22291196
France,FRA,1553,80.8651278
France,FRA,1554,93.06273963
France,FRA,1555,99.59923666
France,FRA,1556,93.05693738
France,FRA,1557,69.66492794
France,FRA,1558,73.79883216
France,FRA,1559,68.50854278
France,FRA,1560,90.24270796
France,FRA,1561,79.74903304
France,FRA,1562,64.08767493
France,FRA,1563,42.87704989
France,FRA,1564,52.78970849
France,FRA,1565,53.32798045
France,FRA,1566,65.59205479
France,FRA,1567,57.9745119
France,FRA,1568,36.88791826
France,FRA,1569,39.62033575
France,FRA,1570,36.80595182
France,FRA,1571,33.80011459
France,FRA,1572,42.25253682
France,FRA,1573,52.06668114
France,FRA,1574,51.02378665
France,FRA,1575,50.17993051
France,FRA,1576,45.40658166
France,FRA,1577,51.44285613
France,FRA,1578,57.26952568
France,FRA,1579,53.87538439
France,FRA,1580,55.57672883
France,FRA,1581,58.83802547
France,FRA,1582,51.93859343
France,FRA,1583,47.78499942
France,FRA,1584,46.36811181
France,FRA,1585,60.91212416
France,FRA,1586,59.67806537
France,FRA,1587,54.95152497
France,FRA,1588,70.40717057
France,FRA,1589,49.98583208
France,FRA,1590,36.18976639
France,FRA,1591,28.80364136
France,FRA,1592,33.40597738
France,FRA,1593,33.75460899
France,FRA,1594,36.99246015
France,FRA,1595,38.87588678
France,FRA,1596,29.79734646
France,FRA,1597,33.60476744
France,FRA,1598,43.15809999
France,FRA,1599,39.85291446
France,FRA,1600,50.52631579
France,FRA,1601,50.64340391
France,FRA,1602,49.42425
France,FRA,1603,49.35184542
France,FRA,1604,56.70001922
France,FRA,1605,57.37691506
France,FRA,1606,64.50189552
France,FRA,1607,57.96666251
France,FRA,1608,63.55642437
France,FRA,1609,72.71838374
France,FRA,1610,84.30519172
France,FRA,1611,67.98565849
France,FRA,1612,72.21121295
France,FRA,1613,61.02672804
France,FRA,1614,88.12474879
France,FRA,1615,94.92296659
France,FRA,1616,67.67608434
France,FRA,1617,71.49715085
France,FRA,1618,77.91652095
France,FRA,1619,98.64894604
France,FRA,1620,86.79541216
France,FRA,1621,67.92416118
France,FRA,1622,81.53783656
France,FRA,1623,78.27267643
France,FRA,1624,69.289016
France,FRA,1625,72.50851081
France,FRA,1626,73.50766715
France,FRA,1627,64.01802881
France,FRA,1628,67.96543282
France,FRA,1629,61.44612204
France,FRA,1630,70.14742853
France,FRA,1631,72.9708132
France,FRA,1632,58.07199148
France,FRA,1633,64.73382388
France,FRA,1634,73.19682967
France,FRA,1635,72.3623395
France,FRA,1636,71.34858867
France,FRA,1637,81.57717457
France,FRA,1638,79.10444573
France,FRA,1639,69.04720878
France,FRA,1640,77.24846214
France,FRA,1641,76.95507353
France,FRA,1642,77.20225465
France,FRA,1643,93.62109668
France,FRA,1644,100.6612157
France,FRA,1645,82.41769246
France,FRA,1646,78.00319968
France,FRA,1647,95.03878378
France,FRA,1648,89.19131175
France,FRA,1649,192.7272466
France,FRA,1650,93.02096791
France,FRA,1651,104.6062827
France,FRA,1652,99.84220839
France,FRA,1653,77.02972543
France,FRA,1654,82.22149232
France,FRA,1655,84.92602313
France,FRA,1656,83.56749079
France,FRA,1657,85.55760106
