location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Wind Speed,Wind Direction
unit,°C,mm,km/h,°
level,2 m elevation corrected,sfc,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220727T1000,24.130245,0.0,9.726665,2.1210938
20220727T1100,25.100245,0.0,9.779817,6.340164
20220727T1200,25.590246,0.0,9.3876505,4.398697
20220727T1300,26.130245,0.0,8.647496,2.3859253
20220727T1400,26.800245,0.0,7.9526596,354.8056
20220727T1500,26.870245,0.0,7.9526596,354.8056
20220727T1600,26.480246,0.0,9.255571,13.495728
20220727T1700,25.710245,0.0,11.177405,14.931412
20220727T1800,24.600245,0.0,11.792404,12.339081
20220727T1900,23.040245,0.0,11.525623,14.470276
20220727T2000,21.510244,0.0,10.703569,19.653809
20220727T2100,20.240246,0.0,8.905908,14.03624
20220727T2200,19.360245,0.0,10.739833,13.570435
20220727T2300,18.450245,0.0,8.654986,16.927505
20220728T0000,17.900246,0.0,6.489992,3.1798248
20220728T0100,16.530245,0.0,6.87779,353.991
20220728T0200,15.590245,0.0,6.924738,351.02737
20220728T0300,15.020246,0.0,6.4799995,360.0
20220728T0400,15.020246,0.0,5.4119864,3.8140564
20220728T0500,15.260245,0.0,4.68,360.0
20220728T0600,17.660246,0.0,3.6,360.0
20220728T0700,20.000246,0.0,4.5536795,18.434952
20220728T0800,22.150246,0.0,5.00128,30.256424
20220728T0900,23.910246,0.0,4.510787,28.610443
20220728T1000,25.900246,0.0,4.452954,345.96375
20220728T1100,27.600245,0.0,2.9024127,29.744873
20220728T1200,29.240246,0.0,2.9024127,60.25511
20220728T1300,30.150246,0.0,2.52,89.99999
20220728T1400,30.750246,0.0,8.161764,228.57634
20220728T1500,30.860245,0.0,9.0,233.1301
20220728T1600,30.780245,0.0,5.815978,201.8014
20220728T1700,29.890245,0.0,6.12,180.0
20220728T1800,28.090246,0.0,5.8048253,172.87498
20220728T1900,26.590246,0.0,5.692099,145.30484
20220728T2000,24.330246,0.0,7.42159,140.90614
20220728T2100,23.280245,0.0,7.10031,149.53445
20220728T2200,21.500246,0.0,3.4152596,161.56505
20220728T2300,20.330246,0.0,6.379216,163.61046
20220729T0000,19.910246,0.0,6.2145634,169.99202
20220729T0100,19.260244,0.0,4.73506,171.25385
20220729T0200,18.780245,0.0,4.802999,167.00539
20220729T0300,18.580246,0.0,4.452954,165.96376
20220729T0400,18.460245,0.0,4.2136917,160.01689
20220729T0500,19.230246,0.0,4.73506,171.25385
20220729T0600,20.400246,0.0,3.7585104,163.30075
20220729T0700,21.400246,0.4,3.319036,192.52881
20220729T0800,22.280245,0.0,5.2416787,254.0546
20220729T0900,23.640245,0.0,8.049845,280.30487
20220729T1000,25.550245,0.0,4.39436,325.008
20220729T1100,26.960245,0.0,4.510787,298.61047
20220729T1200,26.790245,0.0,4.802999,282.99463
20220729T1300,26.270245,0.0,6.9899354,258.11133
20220729T1400,25.520245,0.0,8.225035,246.8014
20220729T1500,25.850245,0.0,8.217153,241.18921
20220729T1600,26.160246,0.0,9.387651,237.52881
20220729T1700,26.240246,0.0,9.885262,236.88866
20220729T1800,25.820246,0.0,8.14587,225.0
20220729T1900,22.810246,0.0,8.669949,221.63354
20220729T2000,21.570246,0.0,8.913181,226.63658
20220729T2100,21.060246,0.0,8.4963045,233.61565
20220729T2200,19.000246,0.0,8.557102,194.62088
20220729T2300,18.290245,0.0,7.127636,225.0
20220730T0000,17.920246,0.0,7.5942082,238.57043
20220730T0100,17.440245,0.0,6.439876,243.43495
20220730T0200,16.560246,0.0,3.7064266,240.9454
20220730T0300,15.840245,0.0,5.3999996,233.1301
20220730T0400,15.430245,0.0,4.3349743,221.63354
20220730T0500,16.510246,0.0,3.4152596,198.43495
20220730T0600,19.020245,0.0,3.7064266,209.05461
20220730T0700,21.490246,0.0,4.6102495,218.65982
20220730T0800,23.950245,0.0,5.1919937,236.30994
20220730T0900,25.860245,0.0,7.172949,287.52557
20220730T1000,26.760244,0.0,5.7599998,270.0
20220730T1100,27.510244,0.0,6.849467,273.0128
20220730T1200,28.170246,0.0,8.350138,277.4314
20220730T1300,28.530245,0.0,10.041354,284.53445
20220730T1400,28.960245,0.0,8.759178,279.46234
20220730T1500,29.160246,0.0,9.360001,292.61987
20220730T1600,28.870245,0.0,7.754637,291.8014
20220730T1700,28.420246,0.0,7.491114,305.2176
20220730T1800,27.400246,0.0,4.510787,331.38956
20220730T1900,25.990246,0.0,3.396233,327.99463
20220730T2000,24.780245,0.0,4.0249224,349.69516
20220730T2100,22.660246,0.0,2.968636,345.96375
20220730T2200,21.410246,0.0,3.096837,324.46234
20220730T2300,20.290245,0.0,1.0182338,225.0
20220731T0000,19.870245,0.0,2.5455842,188.1301
20220731T0100,19.360245,0.0,2.5455842,188.1301
20220731T0200,17.760244,0.0,3.2599385,186.3402
20220731T0300,16.220245,0.0,4.0249224,190.30484
20220731T0400,15.670245,0.0,3.9763298,185.19443
20220731T0500,16.650246,0.0,3.2599385,186.3402
20220731T0600,19.850245,0.0,4.452954,194.03624
20220731T0700,22.880245,0.0,4.198285,210.96376
20220731T0800,25.450245,0.0,3.5455887,246.0375
20220731T0900,27.450245,0.0,3.8773184,248.1986
20220731T1000,28.550245,0.0,5.634891,243.43495
20220731T1100,29.390245,0.0,7.10031,239.53445
20220731T1200,29.660246,0.0,8.12197,257.19574
20220731T1300,30.640245,0.0,8.225035,246.8014
20220731T1400,31.010244,0.0,9.449572,252.25534
20220731T1500,31.780245,0.0,10.703569,250.34618
20220731T1600,31.810246,0.0,10.931203,252.75854
20220731T1700,31.530245,0.0,11.252519,262.6476
20220731T1800,30.360245,0.0,8.647496,272.38596
20220731T1900,26.900246,0.0,7.968939,288.43497
20220731T2000,24.450245,0.0,7.928177,309.47247
20220731T2100,23.090246,0.0,7.7879906,326.30994
20220731T2200,21.330246,0.0,7.10031,329.53445
20220731T2300,22.350245,0.0,6.28713,336.37064
20220801T0000,21.140245,0.0,5.771239,356.42368
20220801T0100,19.020245,0.0,3.0547013,44.999985
20220801T0200,17.280245,0.0,1.08,360.0
20220801T0300,16.330246,0.0,1.484318,345.96375
20220801T0400,15.570246,0.0,0.5091169,44.999985
20220801T0500,16.930244,0.0,1.2979984,146.30994
20220801T0600,20.180244,0.0,3.219938,116.56505
20220801T0700,23.070246,0.0,1.2979984,123.69006
20220801T0800,25.610245,0.0,1.5273507,225.0
20220801T0900,27.490246,0.0,3.671294,258.69006
20220801T1000,29.140245,0.0,4.3498964,294.44397
20220801T1100,30.050245,0.0,5.0911684,278.1301
20220801T1200,30.700245,0.0,6.519877,276.34018
20220801T1300,31.280245,0.0,7.754637,291.8014
20220801T1400,31.380245,0.0,10.086427,304.8245
20220801T1500,31.100245,0.0,16.279802,305.09583
20220801T1600,28.410246,1.1,12.594856,329.03625
20220801T1700,26.450245,0.1,9.983106,334.359
20220801T1800,25.230246,0.5,4.3349743,355.23636
20220801T1900,24.220245,0.1,3.7064266,29.05458
20220801T2000,23.000246,0.7,5.4477882,7.594635
20220801T2100,22.000246,0.0,1.8,143.1301
20220801T2200,19.790245,0.0,4.896529,72.89727
20220801T2300,19.590246,0.0,3.6179552,84.289406
20220802T0000,19.400246,0.0,3.7585104,73.30075
20220802T0100,18.730246,0.0,2.9024127,60.25511
20220802T0200,18.340246,0.0,3.6179552,95.71059
20220802T0300,17.990246,0.0,2.6208394,105.9454
20220802T0400,17.370245,0.0,2.9024127,82.874985
20220802T0500,17.200245,0.0,2.5455842,81.869896
20220802T0600,18.880245,0.0,2.7416782,66.8014
20220802T0700,20.840246,0.0,3.7064266,60.945396
20220802T0800,23.230246,0.0,4.072935,44.999985
20220802T0900,24.940245,0.0,5.154415,24.775131
20220802T1000,26.380245,0.0,4.379589,9.462311
20220802T1100,28.030245,0.0,4.896529,17.102722
20220802T1200,29.070246,0.0,4.6800003,22.619858
20220802T1300,30.020245,0.0,4.802999,12.994629
20220802T1400,30.670246,0.0,4.73506,8.74614
20220802T1500,31.070246,0.0,5.4119864,3.8140564
20220802T1600,30.960245,0.0,6.519877,6.340164
20220802T1700,30.430244,0.0,6.9899354,11.888657
20220802T1800,29.240246,0.0,6.489992,3.1798248
20220802T1900,25.540245,0.0,6.489992,3.1798248
20220802T2000,22.580246,0.0,6.28713,13.240509
20220802T2100,20.950245,0.0,7.42159,22.833649
20220802T2200,19.560246,0.0,5.2416787,15.945404
20220802T2300,19.040245,0.0,5.2416787,15.945404
20220803T0000,19.590246,0.0,5.3517847,19.653809
20220803T0100,18.710245,0.0,4.39436,34.99202
20220803T0200,17.860245,0.0,2.9024127,60.25511
20220803T0300,16.680244,0.0,2.1897945,80.537674
20220803T0400,15.760245,0.0,1.9386592,111.80141
20220803T0500,17.300245,0.0,1.609969,116.56505
20220803T0600,20.840246,0.0,2.4149535,116.56505
20220803T0700,23.580246,0.0,2.1897945,99.46232
20220803T0800,26.160246,0.0,2.1897945,99.46232
20220803T0900,28.400246,0.0,2.5455842,98.1301
20220803T1000,30.270245,0.0,1.8,126.869896
20220803T1100,31.910246,0.0,0.8049845,153.43495
20220803T1200,32.970245,0.0,1.1384199,161.56505
20220803T1300,33.95025,0.0,0.8049845,206.56505
20220803T1400,34.370247,0.0,1.0182338,225.0
20220803T1500,34.760246,0.0,0.5091169,315.0
20220803T1600,34.720245,0.0,1.0182338,44.999985
20220803T1700,34.460247,0.0,1.9386592,68.19859
20220803T1800,32.95025,0.0,3.0547013,44.999985
20220803T1900,29.180244,0.0,6.3690495,42.70938
20220803T2000,28.400246,0.0,6.8777895,47.121094
20220803T2100,25.850245,0.0,6.1305785,49.76364
20220803T2200,24.120245,0.0,1.5273507,44.999985
20220803T2300,22.750246,0.0,1.2979984,123.69006
20220804T0000,21.630245,0.0,2.0364676,135.0
20220804T0100,21.160246,0.0,3.8268526,131.18591
20220804T0200,20.670246,0.0,3.8268526,131.18591
20220804T0300,20.160246,0.0,3.8268526,138.81407
20220804T0400,19.620245,0.0,3.6,143.1301
20220804T0500,19.870245,0.0,2.9024127,150.25511
20220804T0600,22.940245,0.0,3.8939953,146.30994
20220804T0700,26.040245,0.0,3.671294,168.69006
20220804T0800,29.030245,0.0,4.3498964,204.44395
20220804T0900,31.590246,0.0,4.6938257,237.52881
20220804T1000,33.54025,0.0,3.8773184,291.8014
20220804T1100,35.060246,0.0,4.0249224,280.30487
20220804T1200,36.060246,0.0,2.0991426,239.03624
20220804T1300,36.940247,0.0,3.319036,229.39871
20220804T1400,37.38025,0.0,5.4119864,273.8141
20220804T1500,37.36025,0.0,14.480773,325.1247
20220804T1600,37.02025,0.0,13.570615,338.1986
20220804T1700,36.220245,0.0,7.92,360.0
20220804T1800,33.660248,0.0,5.692099,34.69516
20220804T1900,31.000246,0.0,3.319036,77.47118
20220804T2000,28.710245,0.0,1.4399999,89.99999
20220804T2100,27.580246,0.0,1.8,180.0
20220804T2200,26.150246,0.0,7.9036193,300.0686
20220804T2300,25.260244,0.0,2.2768397,341.56506
20220805T0000,25.370245,0.0,8.854829,296.56506
20220805T0100,24.580246,0.0,10.948973,350.5377
20220805T0200,23.390245,0.0,2.3051248,38.659805
20220805T0300,22.790245,0.0,5.8603754,349.38034
20220805T0400,22.260244,0.0,9.0,343.7398
20220805T0500,22.470245,0.0,12.303366,339.44397
20220805T0600,23.980246,0.0,11.720751,10.619659
20220805T0700,25.830246,0.0,8.707237,60.25511
20220805T0800,27.130245,0.0,6.489992,86.82017
20220805T0900,28.730246,0.0,3.671294,101.30993
20220805T1000,30.800245,0.0,7.9932966,54.16234
20220805T1100,31.700245,0.0,4.510787,331.38956
20220805T1200,32.480247,0.0,5.4119864,86.18592
20220805T1300,33.11025,0.0,3.5455887,293.9625
20220805T1400,33.460247,0.5,11.457958,316.273
20220805T1500,31.450245,0.0,11.304229,322.76517
20220805T1600,31.600245,0.0,8.225035,336.8014
20220805T1700,29.380245,0.0,4.829907,333.43497
20220805T1800,26.650246,0.0,4.8433046,318.01282
20220805T1900,25.260244,0.3,7.5170207,343.30075
20220805T2000,24.410246,0.0,12.287555,5.04245
20220805T2100,23.030245,0.0,14.934577,15.376251
20220805T2200,20.410246,0.1,7.69592,349.2157
20220805T2300,20.360245,0.3,7.5685663,357.2737
20220806T0000,20.110245,0.3,8.049845,10.30484
20220806T0100,19.640245,0.2,9.007196,2.2906036
20220806T0200,19.230246,0.0,11.525623,358.21008
20220806T0300,18.910246,0.0,11.525623,1.7899017
20220806T0400,18.680244,0.0,10.853866,5.7105865
20220806T0500,18.370245,0.0,11.570515,5.3558044
20220806T0600,18.490246,0.0,11.525623,14.470276
20220806T0700,18.980246,0.0,11.770403,23.42868
20220806T0800,19.680244,0.0,12.7279215,28.739777
20220806T0900,20.580246,0.0,13.53236,28.610443
20220806T1000,21.560246,0.0,10.966713,23.198593
20220806T1100,22.300245,0.0,8.942214,40.100906
20220806T1200,23.770245,0.0,8.942214,49.89908
20220806T1300,24.680244,0.0,11.212135,47.602554
20220806T1400,25.180244,0.0,11.298495,59.34932
20220806T1500,25.450245,0.0,10.587917,72.18111
20220806T1600,25.540245,0.0,9.3669195,92.2026
20220806T1700,24.790245,0.0,9.746631,94.23639
20220806T1800,23.800245,0.0,8.669949,94.76365
20220806T1900,21.950245,0.0,4.6938252,85.60129
20220806T2000,20.780245,0.0,4.3349743,94.76365
20220806T2100,19.660246,0.0,4.39436,55.007973
20220806T2200,19.000246,0.0,6.3690495,42.70938
20220806T2300,17.530245,0.0,4.1046314,37.87497
20220807T0000,16.900246,0.0,4.0249224,26.565033
20220807T0100,16.510246,0.0,6.489992,19.440033
20220807T0200,15.750245,0.0,7.072878,14.743561
20220807T0300,15.350245,0.0,7.208994,2.8624115
20220807T0400,15.010245,0.0,6.849467,356.98724
20220807T0500,15.430245,0.0,6.130579,356.63354
20220807T0600,17.090246,0.0,7.6367526,8.130096
20220807T0700,18.550245,0.0,10.365251,20.323135
20220807T0800,20.180244,0.0,11.592894,36.158173
20220807T0900,22.140245,0.0,11.988594,41.347763
20220807T1000,23.950245,0.0,10.97262,41.009094
20220807T1100,25.060246,0.0,12.4811535,56.768288
20220807T1200,25.730246,0.0,12.979984,70.55996
20220807T1300,26.440245,0.0,10.661107,78.31063
20220807T1400,27.050245,0.0,8.12197,77.19573
20220807T1500,27.360245,0.0,7.2805495,81.46923
20220807T1600,27.200245,0.0,6.5693827,99.46232
20220807T1700,26.490246,0.0,6.12,118.07248
20220807T1800,25.210245,0.0,4.8433046,131.98721
20220807T1900,23.750246,0.0,2.8116899,129.80557
20220807T2000,22.290245,0.0,2.0991426,149.03624
20220807T2100,20.990246,0.0,2.0991426,59.036232
20220807T2200,17.840246,0.0,5.771239,86.42367
20220807T2300,18.060246,0.0,5.00128,59.74356
20220808T0000,17.380245,0.0,4.3349743,48.366455
20220808T0100,16.780245,0.0,5.495161,31.607498
20220808T0200,15.250245,0.0,6.12,28.07248
20220808T0300,15.320246,0.0,4.829907,26.565033
20220808T0400,14.510245,0.0,4.198285,30.963745
20220808T0500,13.890245,0.0,5.00128,30.256424
20220808T0600,17.200245,0.0,5.315336,28.30075
20220808T0700,19.920246,0.0,5.6920996,18.434952
20220808T0800,22.580246,0.0,7.42159,22.833649
20220808T0900,24.660246,0.0,9.387651,32.47119
20220808T1000,26.280245,0.0,10.990322,31.607498
20220808T1100,27.750246,0.0,12.387348,54.46232
20220808T1200,28.860245,0.0,11.090103,54.2461
20220808T1300,29.620245,0.0,10.514218,51.95294
20220808T1400,30.170246,0.0,10.44,43.602814
20220808T1500,30.380245,0.0,10.703569,42.27368
20220808T1600,30.260244,0.0,11.212135,42.39743
20220808T1700,29.510244,0.0,10.948973,46.3322
20220808T1800,27.730246,0.0,7.42159,39.09384
20220808T1900,25.040245,0.0,8.654987,44.999985
20220808T2000,23.020245,0.0,8.0899935,57.72435
20220808T2100,21.610245,0.0,6.9247384,62.102737
20220808T2200,19.580246,0.0,8.707237,60.25511
20220808T2300,17.960245,0.0,8.049845,63.43495
20220809T0000,16.850245,0.0,7.10031,59.534447
20220809T0100,15.850245,0.0,6.3690495,47.29059
20220809T0200,15.260245,0.0,5.6002855,44.999985
20220809T0300,14.750245,0.0,5.8603754,42.510437
20220809T0400,14.270246,0.0,7.145796,40.914368
20220809T0500,14.950245,0.0,6.6087217,29.357742
20220809T0600,18.250246,0.0,7.42159,22.833649
20220809T0700,21.140245,0.0,7.5685663,25.34616
20220809T0800,24.010244,0.0,9.793059,36.027374
20220809T0900,26.400246,0.0,12.738099,47.29059
20220809T1000,28.330246,0.0,14.799459,48.945175
20220809T1100,29.470245,0.0,14.277983,56.30993
20220809T1200,30.340246,0.0,13.896187,53.426956
20220809T1300,31.020245,0.0,13.755579,47.121094
20220809T1400,31.360245,0.0,13.746156,44.999985
20220809T1500,31.340246,0.0,13.755579,42.87889
20220809T1600,31.060246,0.0,13.755579,42.87889
20220809T1700,30.330246,0.0,13.237038,44.999985
20220809T1800,28.500246,0.0,8.913181,43.36342
20220809T1900,25.140245,0.0,9.957108,40.601288
20220809T2000,23.030245,0.0,9.422101,46.54814
20220809T2100,21.310246,0.0,7.7879906,56.30993
20220809T2200,19.510244,0.0,9.504273,65.37643
20220809T2300,18.520245,0.0,6.489992,70.55996
20220810T0000,17.570246,0.0,7.42159,67.166336
20220810T0100,16.750246,0.0,7.42159,50.906143
20220810T0200,16.390245,0.0,7.127636,44.999985
20220810T0300,15.8102455,0.0,7.928177,39.472458
20220810T0400,15.330245,0.0,8.209263,37.87497
20220810T0500,15.850245,0.0,7.2,36.86989
20220810T0600,19.360245,0.0,7.491114,35.217575
20220810T0700,22.140245,0.0,8.942214,40.100906
20220810T0800,24.450245,0.0,12.181624,55.840294
20220810T0900,26.130245,0.0,13.53236,61.38954
20220810T1000,27.660246,0.0,13.783817,49.23639
20220810T1100,28.870245,0.0,14.4,53.130096
20220810T1200,29.890245,0.0,14.480773,55.124657
20220810T1300,30.480246,0.0,13.979872,55.491463
20220810T1400,30.900246,0.0,13.479583,55.885513
20220810T1500,30.980246,0.0,13.217443,60.64225
20220810T1600,30.630245,0.0,13.217443,60.64225
20220810T1700,29.960245,0.0,12.413477,60.46122
20220810T1800,28.140245,0.0,8.0899935,57.72435
20220810T1900,24.600245,0.0,8.435069,50.194427
20220810T2000,22.600245,0.0,8.4963045,53.61563
20220810T2100,20.700245,0.0,8.587338,56.976128
20220810T2200,19.500246,0.0,9.107359,71.56504
20220810T2300,18.290245,0.0,8.209263,74.74488
20220811T0000,17.260244,0.0,8.209263,52.125
20220811T0100,16.120245,0.0,7.653705,41.18593
20220811T0200,15.630245,0.0,7.145796,49.085617
20220811T0300,14.880245,0.0,6.297428,59.036255
20220811T0400,14.230246,0.0,5.154415,65.224846
20220811T0500,14.530245,0.0,5.00128,59.74356
20220811T0600,17.850245,0.0,5.00128,59.74356
20220811T0700,20.900246,0.0,5.8048253,60.25511
20220811T0800,23.170246,0.0,7.0911775,66.037506
20220811T0900,25.170246,0.0,8.089993,69.14554
20220811T1000,26.790245,0.0,9.085988,56.30993
20220811T1100,28.260244,0.0,9.885262,56.88865
20220811T1200,29.400246,0.0,9.220499,51.34018
20220811T1300,30.380245,0.0,8.435069,50.194427
20220811T1400,30.990246,0.0,7.8954163,43.15239
20220811T1500,31.220245,0.0,9.0,36.86989
20220811T1600,30.920246,0.0,10.514218,38.047028
20220811T1700,30.220245,0.0,9.585739,34.286865
20220811T1800,28.200245,0.0,7.8954163,24.227737
20220811T1900,25.520245,0.0,8.049845,26.565033
20220811T2000,23.570246,0.0,8.891343,31.759476
20220811T2100,21.540245,0.0,8.404285,46.735703
20220811T2200,19.900246,0.0,7.7879906,56.30993
20220811T2300,18.840246,0.0,7.24486,63.43495
20220812T0000,17.580246,0.0,7.8954163,65.772255
20220812T0100,16.700245,0.0,6.6185193,67.61986
20220812T0200,15.940246,0.0,6.6087217,60.64225
20220812T0300,15.300245,0.0,6.792466,57.994614
20220812T0400,14.580245,0.0,6.297428,59.036255
20220812T0500,14.870245,0.0,4.0249224,63.43495
20220812T0600,18.450245,0.0,4.8965297,53.97262
20220812T0700,21.650246,0.0,6.8777895,47.121094
20220812T0800,24.100245,0.0,11.119281,60.945396
20220812T0900,26.240246,0.0,11.631956,68.19859
20220812T1000,27.640245,0.0,12.413477,60.46122
20220812T1100,28.600245,0.0,11.753877,62.65013
20220812T1200,29.630245,0.0,11.183201,56.82148
20220812T1300,30.180244,0.0,11.753876,49.96974
20220812T1400,30.570246,0.0,11.457958,46.27301
20220812T1500,30.620245,0.0,12.218805,44.999985
20220812T1600,30.260244,0.0,12.475961,46.16913
20220812T1700,29.480246,0.0,12.229406,47.38594
20220812T1800,27.450245,0.0,7.6367526,44.999985
20220812T1900,23.880245,0.0,7.5942082,58.570435
20220812T2000,22.120245,0.0,6.725354,74.47588
20220812T2100,20.200245,0.0,6.9899354,78.11134
20220812T2200,18.730246,0.0,7.92,89.99999
20220812T2300,17.830246,0.0,6.725354,74.47588
20220813T0000,16.580246,0.0,7.754637,68.19859
20220813T0100,15.700245,0.0,7.2,53.130096
20220813T0200,14.970245,0.0,6.792466,57.994614
20220813T0300,14.070246,0.0,6.6087217,60.64225
20220813T0400,13.8102455,0.0,6.6087217,60.64225
20220813T0500,13.910245,0.0,4.198285,59.036232
20220813T0600,17.560246,0.0,4.8433046,48.01277
20220813T0700,20.310246,0.0,5.8603754,47.489548
20220813T0800,22.560246,0.0,7.7879906,56.30993
20220813T0900,24.620245,0.0,8.049845,63.43495
20220813T1000,26.310246,0.0,8.654987,44.999985
20220813T1100,27.820246,0.0,8.161764,48.576324
20220813T1200,29.060246,0.0,8.714677,51.70984
20220813T1300,30.070246,0.0,8.78872,55.007973
20220813T1400,30.730246,0.0,8.587338,56.976128
20220813T1500,31.100245,0.0,10.1887,57.994614
20220813T1600,30.900246,0.0,10.495713,67.83366
20220813T1700,30.320246,0.0,9.9571085,77.47118
20220813T1800,28.330246,0.0,6.489992,86.82017
20220813T1900,24.560246,0.0,7.69592,100.784294
20220813T2000,22.600245,0.0,6.6087217,119.35774
20220813T2100,20.770245,0.0,7.5942082,121.429565
20220813T2200,19.180244,0.0,8.4042845,99.86581
20220813T2300,17.850245,0.0,6.696387,126.25384
20220814T0000,17.360245,0.0,5.495161,121.6075
20220814T0100,15.960245,0.0,4.73506,98.74616
20220814T0200,14.800245,0.0,2.9024127,119.74488
20220814T0300,14.630245,0.0,4.452954,104.03624
20220814T0400,13.990245,0.0,5.8048253,97.125015
20220814T0500,13.830245,0.0,4.6938252,94.398705
20220814T0600,16.940245,0.0,5.0911684,98.1301
20220814T0700,20.120245,0.0,4.5536795,108.434944
20220814T0800,22.510244,0.0,5.6920996,108.434944
20220814T0900,24.460245,0.0,5.6233797,129.80557
20220814T1000,26.250246,0.0,4.6938257,212.47119
20220814T1100,26.890245,0.0,12.599998,233.1301
20220814T1200,27.590246,0.0,15.807239,239.93141
20220814T1300,27.420246,0.0,17.22742,243.97041
20220814T1400,27.030245,0.0,14.241629,253.85567
20220814T1500,26.740246,0.0,14.145756,255.25644
20220814T1600,26.510244,0.0,10.587917,252.18112
20220814T1700,25.450245,0.0,7.968939,251.56506
20220814T1800,24.530245,0.0,7.289445,237.09476
20220814T1900,23.420246,0.0,6.638072,229.39871
