Station/Location,Datum,"Globalstrahlung, Tagesmittel","Gesamtschneehöhe, Morgenmessung von 6 UTC","Gesamtbewölkung, Tagesmittel","Luftdruck auf Stationshöhe (QFE), Tagesmittel","Niederschlag, Tagessumme 6 UTC - 6 UTC Folgetag","Sonnenscheindauer, Tagessumme","Lufttemperatur 2 m über Boden, Tagesmittel","Lufttemperatur 2 m über Boden, Tagesminimum","Lufttemperatur 2 m über Boden, Tagesmaximum","Relative Luftfeuchtigkeit 2 m über Boden, Tagesmittel"
Säntis,2023-01-24,80.0,215.0,,755.4,0.0,314.0,-5.9,-7.2,-4.8,60.3
Bad Ragaz,2023-03-02,114.0,,,958.5,0.0,258.0,2.6,-1.0,6.6,76.2
Säntis,2023-01-27,91.0,215.0,,742.5,0.0,163.0,-11.9,-14.1,-8.8,84.1
Bad Ragaz,2023-03-09,125.0,,,945.9,2.1,252.0,9.8,6.7,14.8,65.7
Säntis,2023-02-04,70.0,241.0,,758.8,8.5,6.0,-6.7,-8.7,-5.2,66.5
Bad Ragaz,2023-03-13,147.0,,,951.4,7.3,327.0,12.9,5.4,20.4,49.4
Säntis,2023-02-08,139.0,260.0,,754.8,0.0,581.0,-8.1,-11.0,-6.4,18.3
Bad Ragaz,2023-03-17,180.0,,,955.5,0.0,497.0,11.4,5.9,18.2,48.2
Säntis,2023-02-09,140.0,260.0,,755.7,0.0,571.0,-8.3,-12.0,-6.4,15.7
Bad Ragaz,2023-03-18,183.0,,,956.0,0.0,404.0,11.1,5.1,18.5,57.1
Säntis,2023-02-13,147.0,245.0,,764.7,0.0,606.0,0.9,-0.5,3.0,25.8
Bad Ragaz,2023-03-20,192.0,,,962.6,0.0,424.0,9.0,5.2,13.7,77.9
Säntis,2023-02-18,156.0,220.0,,758.0,0.0,553.0,-0.5,-2.0,1.0,71.2
Bad Ragaz,2023-03-23,154.0,,,955.1,0.0,166.0,14.3,9.1,20.7,52.1
Säntis,2023-02-20,155.0,215.0,,758.1,0.0,588.0,-0.9,-5.6,2.5,48.5
Bad Ragaz,2023-03-24,86.0,,,953.9,6.3,46.0,12.6,6.9,18.3,70.0
Säntis,2023-02-23,112.0,215.0,,746.8,0.2,181.0,-3.7,-4.9,-1.3,95.7
Bad Ragaz,2023-03-26,63.0,,,951.3,16.4,40.0,6.4,2.5,10.3,76.5
Säntis,2023-02-28,183.0,258.0,,746.8,0.0,550.0,-8.3,-10.4,-6.5,69.8
Bad Ragaz,2023-04-06,248.0,,,960.8,0.0,555.0,6.9,-0.4,13.2,46.4
Säntis,2023-03-06,157.0,250.0,,736.8,0.0,233.0,-9.4,-10.6,-8.4,80.9
Bad Ragaz,2023-04-10,243.0,,,962.3,0.0,466.0,10.5,3.0,18.0,52.4
Säntis,2023-03-09,68.0,260.0,,738.4,23.4,11.0,-4.6,-5.6,-2.6,93.6
Bad Ragaz,2023-04-18,285.0,,,959.7,0.0,653.0,11.5,6.1,17.4,65.6
Säntis,2023-03-10,75.0,260.0,,734.2,78.0,50.0,-6.4,-9.6,-4.3,98.6
Bad Ragaz,2023-04-20,65.0,,,954.8,29.6,0.0,4.9,1.9,8.0,85.7
Säntis,2023-03-12,90.0,290.0,,746.2,15.6,0.0,-5.4,-7.6,-4.0,82.2
Bad Ragaz,2023-04-22,262.0,,,953.9,0.0,555.0,14.7,8.3,22.6,54.1
Säntis,2023-03-14,87.0,295.0,,738.2,45.0,24.0,-5.4,-9.6,-0.9,94.9
Bad Ragaz,2023-05-02,136.0,,,963.6,0.5,70.0,10.7,7.9,15.2,85.3
Säntis,2023-03-24,48.0,280.0,,746.8,45.7,0.0,-0.9,-5.5,2.8,94.6
Bad Ragaz,2023-05-04,306.0,,,961.3,0.0,701.0,16.2,9.4,23.0,59.4
Säntis,2023-03-30,49.0,330.0,,750.6,24.0,3.0,-0.3,-2.5,2.8,91.0
Bad Ragaz,2023-05-09,231.0,,,957.0,14.5,295.0,15.8,11.5,22.5,80.1
Säntis,2023-04-01,98.0,340.0,,740.3,22.7,0.0,-5.2,-6.6,-1.7,99.2
Bad Ragaz,2023-05-15,242.0,,,955.7,4.0,268.0,12.2,9.1,17.4,79.3
Säntis,2023-04-10,261.0,350.0,,752.6,7.4,548.0,-2.6,-4.6,-0.8,46.9
Bad Ragaz,2023-05-21,215.0,,,954.0,0.0,115.0,18.0,12.8,24.4,59.1
Säntis,2023-04-13,117.0,370.0,,739.2,26.5,0.0,-9.2,-10.6,-7.1,100.0
Bad Ragaz,2023-05-24,78.0,,,960.0,1.0,0.0,13.5,10.6,15.5,80.5
Säntis,2023-04-17,223.0,410.0,,749.9,0.0,215.0,-5.0,-6.2,-2.5,94.0
Bad Ragaz,2023-06-03,263.0,,,957.6,1.5,502.0,17.0,11.6,24.6,73.5
Säntis,2023-04-18,316.0,400.0,,750.6,0.0,739.0,-2.6,-5.9,-0.6,69.1
Bad Ragaz,2023-06-04,172.0,,,959.4,0.0,133.0,16.2,10.9,20.0,77.4
Säntis,2023-04-20,125.0,410.0,,743.7,18.2,0.0,-4.4,-5.8,-3.2,99.3
Bad Ragaz,2023-06-05,307.0,,,958.6,0.0,573.0,17.0,11.3,24.4,68.5
Säntis,2023-04-26,272.0,410.0,,748.1,2.4,104.0,-5.3,-7.6,-3.2,96.6
Bad Ragaz,2023-06-14,354.0,,,954.9,0.0,806.0,19.0,9.3,25.6,46.8
Säntis,2023-04-28,59.0,400.0,,751.6,65.0,0.0,1.5,-1.0,3.1,98.9
Bad Ragaz,2023-06-15,347.0,,,958.7,0.0,681.0,19.6,12.9,25.4,44.8
Säntis,2023-05-03,343.0,365.0,,755.5,0.0,799.0,-0.1,-3.5,4.2,66.6
Bad Ragaz,2023-06-16,256.0,,,960.4,0.0,353.0,18.3,13.6,24.4,55.1
Säntis,2023-05-11,219.0,325.0,,747.6,3.0,0.0,-2.8,-3.8,-0.7,99.4
Bad Ragaz,2023-06-17,346.0,,,959.0,0.0,756.0,20.2,13.6,26.9,47.6
Säntis,2023-05-13,172.0,324.0,,750.1,5.5,13.0,-1.3,-2.1,-0.5,98.1
Bad Ragaz,2023-06-26,285.0,,,960.7,0.0,525.0,23.9,16.7,30.8,53.7
Säntis,2023-05-27,305.0,310.0,,757.3,0.0,494.0,4.7,3.4,6.9,87.1
Bad Ragaz,2023-07-02,218.0,,,957.2,0.0,163.0,18.8,15.7,22.8,77.4
Säntis,2023-05-29,297.0,295.0,,755.0,0.0,548.0,4.1,2.8,5.0,73.9
Bad Ragaz,2023-07-05,165.0,,,959.6,14.0,218.0,16.9,13.0,21.3,83.4
Säntis,2023-05-31,292.0,285.0,,755.7,0.0,544.0,4.3,2.0,5.9,84.0
Bad Ragaz,2023-07-18,227.0,,,961.6,8.1,551.0,22.0,16.4,29.5,72.4
Säntis,2023-06-06,311.0,250.0,,755.2,0.0,595.0,3.6,2.1,5.1,82.4
Bad Ragaz,2023-07-22,247.0,,,959.7,0.0,382.0,18.8,14.7,24.2,75.3
Säntis,2023-06-13,293.0,195.0,,751.0,0.0,606.0,6.0,3.9,9.3,80.6
Bad Ragaz,2023-07-26,98.0,,,959.9,0.5,15.0,12.8,10.1,15.1,85.9
Säntis,2023-07-02,128.0,20.0,,753.5,12.5,2.0,4.8,3.9,6.0,99.9
Bad Ragaz,2023-07-28,234.0,,,956.2,17.6,343.0,19.7,15.6,25.7,71.8
Säntis,2023-07-18,212.0,0.0,,760.8,7.2,405.0,11.8,8.6,16.1,76.2
Bad Ragaz,2023-08-01,169.0,,,951.7,1.4,145.0,18.2,15.2,22.7,81.8
Säntis,2023-07-21,122.0,0.0,,753.4,15.2,65.0,5.1,3.0,7.2,96.7
Bad Ragaz,2023-08-11,296.0,,,964.7,0.0,731.0,22.4,14.7,29.4,65.2
Säntis,2023-07-28,162.0,0.0,,754.4,6.1,97.0,7.3,5.5,9.1,95.5
Bad Ragaz,2023-08-22,264.0,,,962.9,0.0,691.0,25.7,20.7,31.5,63.3
Säntis,2023-07-31,245.0,0.0,,754.8,1.9,326.0,6.3,3.9,9.2,70.7
Bad Ragaz,2023-08-27,26.0,,,955.9,70.6,0.0,14.4,13.1,17.2,94.4
Säntis,2023-08-03,118.0,0.0,,749.2,15.2,3.0,3.6,2.0,6.5,98.3
Bad Ragaz,2023-08-28,37.0,,,952.0,60.6,0.0,12.3,10.5,13.9,91.7
Säntis,2023-08-09,60.0,0.0,,756.6,1.0,0.0,3.6,1.9,5.1,99.2
Bad Ragaz,2023-09-09,226.0,,,961.1,0.0,625.0,22.6,16.9,28.3,73.2
Säntis,2023-08-10,282.0,0.0,,760.4,0.0,527.0,7.6,4.3,10.2,79.6
Bad Ragaz,2023-09-10,224.0,,,961.4,0.0,622.0,22.6,17.8,28.0,69.5
Säntis,2023-08-13,291.0,0.0,,761.7,31.7,582.0,12.4,7.5,16.1,73.9
Bad Ragaz,2023-09-11,223.0,,,958.8,0.0,633.0,22.7,18.3,28.7,64.6
Säntis,2023-08-23,222.0,0.0,,763.8,0.0,423.0,13.8,12.3,15.9,78.0
Bad Ragaz,2023-09-15,145.0,,,959.8,0.0,174.0,18.7,15.2,22.7,80.7
Säntis,2023-08-24,270.0,0.0,,762.1,19.0,660.0,16.0,9.8,20.7,47.4
Bad Ragaz,2023-09-17,183.0,,,958.7,0.0,464.0,23.1,18.1,28.3,50.8
Säntis,2023-08-27,43.0,0.0,,751.3,41.7,0.0,3.7,2.0,8.2,97.1
Bad Ragaz,2023-09-29,177.0,,,965.2,0.0,528.0,18.5,12.5,24.3,64.4
Säntis,2023-08-28,61.0,0.0,,746.7,42.7,0.0,0.6,-1.5,2.7,100.0
Bad Ragaz,2023-10-01,158.0,,,968.6,0.0,544.0,16.2,10.8,22.0,75.6
Säntis,2023-09-02,251.0,0.0,,761.1,0.0,497.0,8.6,6.5,12.1,79.6
Bad Ragaz,2023-10-03,170.0,,,965.1,3.0,523.0,18.5,13.8,25.1,63.8
Säntis,2023-09-13,53.0,0.0,,757.6,15.6,0.0,5.9,4.6,7.9,96.2
Bad Ragaz,2023-10-05,121.0,,,968.7,0.0,222.0,13.3,8.7,18.8,84.1
Säntis,2023-09-15,170.0,0.0,,757.3,0.0,392.0,7.8,6.7,10.4,82.3
Bad Ragaz,2023-10-09,142.0,,,967.1,0.0,381.0,17.3,13.8,23.9,66.4
Säntis,2023-09-17,192.0,0.0,,758.2,0.0,523.0,10.3,7.5,13.1,65.3
Bad Ragaz,2023-10-14,77.0,,,958.4,2.8,70.0,15.7,9.8,20.9,66.4
Säntis,2023-09-25,211.0,5.0,,760.2,0.0,704.0,8.5,5.5,10.8,34.3
Bad Ragaz,2023-10-26,73.0,,,942.2,7.0,106.0,12.6,10.3,16.5,85.7
Säntis,2023-09-30,131.0,0.0,,762.3,0.1,212.0,5.5,4.6,7.7,91.3
Bad Ragaz,2023-11-03,26.0,,,936.3,5.1,0.0,5.8,3.5,7.4,85.8
Säntis,2023-10-07,149.0,0.0,,764.3,0.0,463.0,7.1,5.8,9.5,41.4
Bad Ragaz,2023-11-05,43.0,,,937.2,0.8,38.0,8.4,6.3,11.6,77.1
Säntis,2023-10-27,33.0,8.0,,737.2,17.3,0.0,-2.0,-3.4,-0.4,98.1
Bad Ragaz,2023-11-06,101.0,,,953.3,0.0,413.0,8.0,4.9,12.9,74.8
Säntis,2023-11-05,33.0,50.0,,731.1,14.6,1.0,-3.7,-5.3,-2.7,93.3
Bad Ragaz,2023-11-08,100.0,,,961.6,0.0,431.0,6.4,3.2,11.2,68.8
Säntis,2023-11-08,135.0,59.0,,749.7,0.0,452.0,-5.5,-8.2,-0.4,66.8
Bad Ragaz,2023-11-10,26.0,,,948.4,3.3,1.0,6.4,4.1,8.9,81.7
Säntis,2023-11-12,36.0,90.0,,741.5,76.0,0.0,-4.8,-9.1,-1.2,84.8
Bad Ragaz,2023-11-11,61.0,,,952.5,8.9,161.0,4.8,3.3,8.7,86.4
Säntis,2023-11-13,17.0,100.0,,747.9,32.8,0.0,0.4,-2.3,2.3,99.6
Bad Ragaz,2023-11-15,44.0,,,962.7,0.5,40.0,8.7,5.2,12.3,77.9
Säntis,2023-11-17,21.0,138.0,,748.8,50.2,0.0,-6.9,-8.9,-2.0,99.8
Bad Ragaz,2023-11-19,25.0,,,961.4,6.7,0.0,7.5,5.0,9.8,89.1
Säntis,2023-11-21,67.0,136.0,,745.5,10.0,6.0,-6.0,-6.7,-5.3,99.0
Bad Ragaz,2023-11-20,81.0,,,957.9,1.0,381.0,8.5,5.6,12.4,82.3
Säntis,2023-11-27,45.0,190.0,,737.4,42.0,0.0,-6.5,-9.5,-4.0,84.6
Bad Ragaz,2023-11-23,78.0,,,967.4,0.0,386.0,3.1,-0.6,8.1,81.3
Säntis,2023-12-13,21.0,311.0,,737.1,36.9,0.0,-5.8,-7.2,-3.3,99.9
Bad Ragaz,2023-11-26,30.0,,,958.8,0.0,0.0,2.5,0.2,4.7,76.0
Säntis,2023-12-20,34.0,294.0,,748.4,19.9,0.0,-6.9,-10.0,-1.0,91.8
Bad Ragaz,2023-11-27,42.0,,,948.4,10.6,4.0,2.6,-0.6,6.9,68.7
Säntis,2023-12-21,12.0,305.0,,741.3,79.0,0.0,-5.1,-8.1,-3.5,98.1
Bad Ragaz,2023-11-28,10.0,,,944.1,7.5,0.0,1.8,-0.1,4.6,91.6
Säntis,2023-12-28,32.0,350.0,,754.0,0.4,31.0,-1.0,-3.7,1.8,47.3
Bad Ragaz,2023-12-05,36.0,,,952.9,0.3,55.0,2.4,1.0,4.6,75.0
Säntis,2023-12-31,44.0,340.0,,743.0,12.7,70.0,-5.7,-8.4,-2.4,78.5
Bad Ragaz,2023-12-10,39.0,,,958.4,2.9,98.0,5.3,3.2,8.7,82.8
Säntis,2023-01-05,29.0,140.0,,755.9,5.8,0.0,-2.4,-3.9,-1.2,96.8
Säntis,2023-01-12,28.0,180.0,,750.5,0.8,17.0,-5.7,-8.5,-2.7,71.9
Säntis,2023-01-18,56.0,191.0,,726.7,2.0,0.0,-13.0,-16.8,-11.1,95.8
Säntis,2023-01-20,61.0,202.0,,739.3,0.2,0.0,-16.3,-18.0,-15.3,83.5
Säntis,2023-01-26,114.0,215.0,,744.6,0.0,554.0,-8.4,-10.8,-5.2,42.4
Säntis,2023-02-06,136.0,258.0,,755.4,1.0,531.0,-11.8,-16.7,-8.1,51.8
Säntis,2023-02-12,141.0,245.0,,763.3,0.0,579.0,-0.1,-2.8,2.3,44.7
Säntis,2023-02-15,150.0,235.0,,760.6,0.0,601.0,2.5,0.2,4.2,23.2
Säntis,2023-02-17,55.0,225.0,,758.6,3.3,0.0,-2.4,-5.0,-0.8,92.0
Säntis,2023-02-21,159.0,210.0,,754.0,0.0,607.0,2.0,0.3,3.7,10.5
Säntis,2023-02-24,103.0,210.0,,742.2,48.0,156.0,-3.5,-4.7,-1.7,88.9
Säntis,2023-02-27,143.0,258.0,,741.9,0.0,264.0,-11.6,-16.6,-8.6,85.3
Säntis,2023-03-03,190.0,255.0,,748.0,0.0,652.0,-6.5,-8.0,-5.1,81.2
Säntis,2023-03-07,183.0,250.0,,734.9,0.1,490.0,-8.3,-11.4,-5.3,67.5
Säntis,2023-03-20,209.0,297.0,,751.8,0.0,489.0,-3.6,-5.6,-1.3,82.0
Säntis,2023-03-21,175.0,295.0,,751.2,0.0,303.0,-0.8,-3.0,1.3,30.6
Säntis,2023-03-22,239.0,295.0,,750.0,0.0,685.0,-0.2,-2.1,2.3,65.8
Säntis,2023-03-27,128.0,327.0,,744.6,14.3,0.0,-10.5,-13.1,-7.3,99.1
Säntis,2023-04-08,143.0,350.0,,750.1,2.3,0.0,-7.0,-8.0,-6.3,95.2
Säntis,2023-04-19,232.0,397.0,,749.3,4.5,344.0,-3.1,-4.7,-1.3,80.1
Säntis,2023-04-21,261.0,420.0,,746.8,0.0,397.0,-1.4,-4.2,0.9,75.5
Säntis,2023-04-23,203.0,390.0,,746.2,36.4,168.0,-0.7,-3.1,1.5,97.5
Säntis,2023-04-25,144.0,396.0,,744.5,28.5,0.0,-6.8,-7.9,-5.9,99.6
Säntis,2023-05-12,230.0,325.0,,748.1,1.0,70.0,-1.8,-3.7,-0.6,99.6
Säntis,2023-05-16,109.0,327.0,,748.0,23.1,0.0,-2.4,-4.9,-0.6,99.7
Säntis,2023-05-25,348.0,330.0,,756.1,0.0,708.0,3.5,-0.6,6.5,84.3
Säntis,2023-06-02,309.0,270.0,,754.4,0.0,586.0,5.1,3.8,6.9,85.4
Säntis,2023-06-05,220.0,255.0,,754.5,0.1,249.0,3.4,2.4,5.0,93.1
Säntis,2023-06-16,186.0,155.0,,756.2,2.0,153.0,3.6,2.0,6.7,83.5
Säntis,2023-06-19,259.0,125.0,,757.7,15.4,325.0,9.6,6.3,13.0,81.9
Säntis,2023-06-20,307.0,110.0,,758.5,0.2,573.0,11.5,6.9,15.2,70.7
Säntis,2023-06-22,199.0,80.0,,759.7,49.6,242.0,11.7,4.9,16.4,66.2
Säntis,2023-06-26,301.0,55.0,,760.1,0.1,514.0,8.8,6.1,12.4,87.3
Säntis,2023-07-03,240.0,10.0,,755.0,4.3,36.0,4.9,3.4,6.0,99.5
Säntis,2023-07-09,365.0,0.0,,764.5,0.0,763.0,13.1,9.5,17.1,55.0
Säntis,2023-07-11,356.0,0.0,,761.3,10.2,776.0,13.9,7.3,18.2,62.1
Säntis,2023-07-16,342.0,0.0,,759.0,9.1,607.0,10.9,6.1,14.2,88.2
Säntis,2023-07-24,143.0,0.0,,752.6,26.5,106.0,8.3,4.0,11.6,83.3
Säntis,2023-07-26,101.0,5.0,,751.9,11.0,5.0,-0.7,-2.3,0.9,98.5
Säntis,2023-07-27,163.0,5.0,,753.4,1.4,180.0,4.7,0.1,8.6,76.0
Säntis,2023-07-29,116.0,0.0,,755.0,75.4,69.0,7.1,5.7,10.1,97.0
Säntis,2023-08-07,95.0,6.0,,753.7,14.2,0.0,-1.3,-2.5,-0.4,98.2
Säntis,2023-08-12,220.0,0.0,,762.7,3.3,311.0,11.1,9.6,14.0,84.3
Säntis,2023-08-14,268.0,0.0,,761.2,1.2,481.0,13.6,11.6,17.2,66.4
Säntis,2023-08-18,305.0,0.0,,760.9,0.0,739.0,12.7,10.3,16.2,56.9
Säntis,2023-08-31,104.0,10.0,,752.6,1.5,1.0,2.0,0.4,3.9,98.2
Säntis,2023-09-03,198.0,0.0,,764.9,0.0,403.0,8.9,7.2,11.3,57.9
Säntis,2023-09-09,217.0,0.0,,761.4,0.0,371.0,12.4,11.0,15.2,79.4
Säntis,2023-09-12,175.0,0.0,,758.0,10.6,490.0,10.8,7.4,15.8,70.3
Säntis,2023-09-14,151.0,0.0,,758.5,1.0,33.0,6.2,4.7,8.6,98.0
Säntis,2023-09-16,210.0,0.0,,757.3,0.0,544.0,8.9,6.9,12.3,69.4
Säntis,2023-09-18,53.0,0.0,,754.4,23.1,13.0,6.5,3.9,10.4,84.7
Säntis,2023-09-28,180.0,0.0,,760.2,0.0,520.0,8.8,6.6,11.5,43.7
Säntis,2023-10-02,190.0,0.0,,764.1,0.0,692.0,12.3,10.3,15.5,35.9
Säntis,2023-10-05,153.0,0.0,,761.5,0.0,322.0,4.9,2.9,7.1,20.8
Säntis,2023-10-08,174.0,0.0,,765.8,0.0,621.0,8.9,7.6,11.5,56.1
Säntis,2023-10-10,149.0,0.0,,762.0,0.0,549.0,7.6,6.2,9.3,60.7
Säntis,2023-10-17,146.0,0.0,,751.3,0.0,457.0,1.9,-0.4,3.9,61.7
Säntis,2023-10-18,90.0,0.0,,747.7,0.0,142.0,5.7,3.4,8.6,69.4
Säntis,2023-10-23,96.0,2.0,,749.6,0.0,225.0,3.1,0.0,5.3,66.1
Säntis,2023-10-29,74.0,5.0,,744.9,0.0,118.0,1.9,-0.3,3.6,68.8
Säntis,2023-10-30,47.0,3.0,,743.2,50.8,54.0,1.9,-2.4,4.3,81.7
Säntis,2023-11-14,16.0,107.0,,747.6,95.1,0.0,-0.5,-3.7,3.1,99.9
Säntis,2023-11-15,25.0,105.0,,750.8,18.8,0.0,-4.8,-6.4,-2.4,99.3
Säntis,2023-11-18,56.0,140.0,,753.2,26.6,103.0,-5.0,-9.9,0.9,84.3
Säntis,2023-11-22,84.0,145.0,,751.5,2.0,131.0,-6.2,-7.5,-1.9,72.4
Säntis,2023-12-16,70.0,320.0,,765.3,0.0,288.0,-2.8,-9.3,0.6,27.7
Säntis,2023-12-23,19.0,365.0,,746.2,3.3,75.0,-6.6,-7.7,-5.5,93.8
Bad Ragaz,2023-01-02,43.0,,,965.8,0.2,74.0,12.9,6.6,17.2,49.3
Bad Ragaz,2023-01-03,14.0,,,971.4,1.6,0.0,7.2,3.9,9.9,91.0
Bad Ragaz,2023-01-08,23.0,,,950.4,1.9,4.0,10.3,6.8,11.7,47.6
Bad Ragaz,2023-01-09,37.0,,,950.1,5.6,10.0,5.8,3.5,8.3,72.5
Bad Ragaz,2023-01-14,62.0,,,960.8,0.0,155.0,6.8,2.5,10.3,59.7
Bad Ragaz,2023-01-15,23.0,,,952.8,1.1,0.0,6.2,-0.3,12.6,61.6
Bad Ragaz,2023-01-19,37.0,,,950.6,0.0,0.0,-1.9,-6.8,-0.3,72.7
Bad Ragaz,2023-01-23,47.0,,,968.0,0.0,21.0,-2.3,-5.2,-0.6,76.3
Bad Ragaz,2023-01-27,20.0,,,959.8,0.0,0.0,-0.5,-1.3,0.2,72.3
Bad Ragaz,2023-02-03,91.0,,,973.6,7.9,257.0,4.9,1.0,8.4,72.3
Bad Ragaz,2023-02-14,128.0,,,975.3,0.0,470.0,2.5,-2.1,8.3,76.9
Bad Ragaz,2023-02-18,116.0,,,968.9,0.0,471.0,8.3,3.6,14.8,64.3
Bad Ragaz,2023-03-12,94.0,,,958.3,1.9,109.0,4.3,0.2,9.7,88.9
Bad Ragaz,2023-03-15,187.0,,,960.1,0.0,427.0,4.3,0.5,9.0,61.9
Bad Ragaz,2023-04-03,130.0,,,962.3,0.0,78.0,4.9,1.9,7.0,67.8
Bad Ragaz,2023-04-04,232.0,,,961.8,0.0,486.0,3.4,-0.3,8.0,54.5
Bad Ragaz,2023-04-07,131.0,,,958.5,1.3,168.0,7.5,5.0,12.0,66.1
Bad Ragaz,2023-04-08,90.0,,,962.9,2.4,0.0,6.6,5.3,10.0,84.1
Bad Ragaz,2023-04-14,215.0,,,951.1,0.0,277.0,6.7,3.3,12.3,69.3
Bad Ragaz,2023-04-23,195.0,,,952.3,9.6,232.0,13.9,8.7,21.9,70.2
Bad Ragaz,2023-04-24,110.0,,,954.0,3.8,78.0,9.2,7.3,13.3,80.1
Bad Ragaz,2023-04-28,54.0,,,959.2,30.0,0.0,12.0,10.3,13.3,86.1
Bad Ragaz,2023-05-01,96.0,,,958.3,4.8,0.0,11.4,9.4,13.4,89.9
Bad Ragaz,2023-05-06,249.0,,,959.6,1.7,389.0,16.3,12.4,22.2,75.0
Bad Ragaz,2023-05-11,154.0,,,956.5,1.7,1.0,10.3,8.1,13.7,87.1
Bad Ragaz,2023-05-12,275.0,,,955.5,0.1,330.0,12.9,9.5,17.7,76.4
Bad Ragaz,2023-05-13,196.0,,,957.9,0.1,125.0,12.4,8.7,17.0,80.3
Bad Ragaz,2023-05-18,280.0,,,961.6,0.0,470.0,11.3,5.3,15.0,73.2
Bad Ragaz,2023-05-23,161.0,,,959.1,4.0,136.0,16.4,13.7,21.5,82.9
Bad Ragaz,2023-05-26,305.0,,,963.7,0.0,663.0,18.5,11.0,24.3,67.9
Bad Ragaz,2023-05-29,308.0,,,958.4,0.0,687.0,18.6,11.2,24.8,54.5
Bad Ragaz,2023-06-02,328.0,,,956.7,0.0,703.0,20.0,12.5,25.9,53.1
Bad Ragaz,2023-06-11,273.0,,,956.6,0.6,479.0,19.4,14.1,26.5,69.3
Bad Ragaz,2023-06-12,334.0,,,955.1,0.0,709.0,20.4,13.4,26.5,57.0
Bad Ragaz,2023-06-19,265.0,,,958.1,1.3,473.0,22.6,17.7,29.8,58.2
Bad Ragaz,2023-06-21,248.0,,,960.6,0.0,486.0,24.5,19.9,27.9,53.3
Bad Ragaz,2023-06-23,153.0,,,966.1,0.1,89.0,18.5,15.7,23.5,76.5
Bad Ragaz,2023-06-25,348.0,,,960.7,0.0,813.0,22.1,14.5,29.0,56.4
Bad Ragaz,2023-07-08,236.0,,,962.8,0.0,382.0,24.1,19.3,29.3,49.2
Bad Ragaz,2023-07-09,327.0,,,963.9,0.0,643.0,25.6,18.9,33.7,49.4
Bad Ragaz,2023-07-10,283.0,,,964.1,0.0,528.0,25.6,20.7,32.0,54.6
Bad Ragaz,2023-07-11,326.0,,,959.6,10.4,726.0,27.6,19.0,36.0,51.8
Bad Ragaz,2023-07-15,330.0,,,956.2,0.0,760.0,27.3,19.5,33.3,42.6
Bad Ragaz,2023-07-17,291.0,,,963.3,0.0,534.0,22.6,17.5,27.8,67.4
Bad Ragaz,2023-07-30,213.0,,,959.7,3.3,315.0,19.0,13.9,23.8,78.5
Bad Ragaz,2023-08-03,146.0,,,951.9,24.8,59.0,18.7,14.9,22.4,70.2
Bad Ragaz,2023-08-04,163.0,,,955.9,38.5,54.0,16.3,13.6,20.5,82.9
Bad Ragaz,2023-08-05,130.0,,,956.6,4.6,49.0,15.0,13.1,18.2,86.6
Bad Ragaz,2023-08-06,157.0,,,956.6,5.2,76.0,13.8,12.0,17.4,78.5
Bad Ragaz,2023-08-23,256.0,,,962.1,0.0,673.0,25.5,19.3,31.0,67.8
Bad Ragaz,2023-08-25,170.0,,,957.6,27.5,355.0,22.7,17.5,28.0,71.2
Bad Ragaz,2023-09-08,226.0,,,961.5,0.0,592.0,22.4,17.9,27.5,72.8
Bad Ragaz,2023-09-14,190.0,,,962.6,1.1,338.0,18.5,15.7,22.7,82.1
Bad Ragaz,2023-09-18,30.0,,,957.2,14.4,0.0,17.9,14.2,22.5,78.3
Bad Ragaz,2023-09-22,16.0,,,952.1,59.3,0.0,11.6,9.8,14.6,92.2
Bad Ragaz,2023-09-23,104.0,,,962.0,0.6,23.0,10.6,7.3,15.0,84.2
Bad Ragaz,2023-09-30,147.0,,,968.0,0.0,346.0,17.7,12.3,21.8,75.0
Bad Ragaz,2023-10-10,128.0,,,965.9,0.0,467.0,16.5,12.6,22.4,69.0
Bad Ragaz,2023-10-16,138.0,,,960.8,0.0,395.0,7.8,2.9,12.6,79.2
Bad Ragaz,2023-10-29,73.0,,,949.1,0.0,38.0,16.6,11.5,20.0,43.9
Bad Ragaz,2023-11-01,48.0,,,951.6,0.0,104.0,10.5,6.3,14.3,65.4
Bad Ragaz,2023-11-29,76.0,,,950.1,0.0,375.0,0.6,-1.4,3.4,74.0
Bad Ragaz,2023-12-12,34.0,,,952.9,11.1,12.0,6.7,4.7,9.8,88.5
Bad Ragaz,2023-12-13,10.0,,,946.2,7.2,0.0,5.8,4.2,7.1,92.6
Bad Ragaz,2023-12-14,20.0,,,959.2,7.8,0.0,5.1,4.3,6.9,90.5
Bad Ragaz,2023-12-15,22.0,,,976.5,0.0,11.0,4.1,1.7,5.5,82.3
Bad Ragaz,2023-12-20,10.0,,,962.3,0.2,0.0,4.2,1.9,6.4,80.9
Bad Ragaz,2023-12-23,46.0,,,959.5,0.0,102.0,8.8,5.8,11.7,59.8
Bad Ragaz,2023-12-27,56.0,,,964.0,0.0,339.0,6.0,2.0,10.0,55.1
Bad Ragaz,2023-12-31,35.0,,,952.8,5.0,5.0,7.6,2.3,13.5,62.1
Säntis,2023-01-08,23.0,140.0,,742.7,22.7,0.0,-3.6,-5.4,-1.0,75.7
Säntis,2023-01-16,47.0,185.0,,728.5,9.8,94.0,-9.9,-11.9,-8.3,68.6
Säntis,2023-01-21,54.0,210.0,,742.9,0.0,5.0,-15.8,-16.7,-11.3,98.9
