"Jahr","Monat","Herkunftsland - Total Ankünfte","Herkunftsland - Total Logiernächte","Schweiz Ankünfte","Schweiz Logiernächte","Baltische Staaten Ankünfte","Baltische Staaten Logiernächte","Deutschland Ankünfte","Deutschland Logiernächte","Frankreich Ankünfte","Frankreich Logiernächte","Italien Ankünfte","Italien Logiernächte","Österreich Ankünfte","Österreich Logiernächte","Vereinigtes Königreich Ankünfte","Vereinigtes Königreich Logiernächte","Irland Ankünfte","Irland Logiernächte","Niederlande Ankünfte","Niederlande Logiernächte","Belgien Ankünfte","Belgien Logiernächte","Luxemburg Ankünfte","Luxemburg Logiernächte","Dänemark Ankünfte","Dänemark Logiernächte","Schweden Ankünfte","Schweden Logiernächte","Norwegen Ankünfte","Norwegen Logiernächte","Finnland Ankünfte","Finnland Logiernächte","Spanien Ankünfte","Spanien Logiernächte","Portugal Ankünfte","Portugal Logiernächte","Griechenland Ankünfte","Griechenland Logiernächte","Türkei Ankünfte","Türkei Logiernächte","Übriges Europa Ankünfte","Übriges Europa Logiernächte","Liechtenstein Ankünfte","Liechtenstein Logiernächte","Island Ankünfte","Island Logiernächte","Polen Ankünfte","Polen Logiernächte","Ungarn Ankünfte","Ungarn Logiernächte","Belarus Ankünfte","Belarus Logiernächte","Bulgarien Ankünfte","Bulgarien Logiernächte","Malta Ankünfte","Malta Logiernächte","Zypern Ankünfte","Zypern Logiernächte","Chile Ankünfte","Chile Logiernächte","Vereinigte Staaten Ankünfte","Vereinigte Staaten Logiernächte","Kanada Ankünfte","Kanada Logiernächte","Mexiko Ankünfte","Mexiko Logiernächte","Brasilien Ankünfte","Brasilien Logiernächte","Argentinien Ankünfte","Argentinien Logiernächte","Zentralamerika, Karibik Ankünfte","Zentralamerika, Karibik Logiernächte","Übriges Südamerika Ankünfte","Übriges Südamerika Logiernächte","Übriges Zentralamerika, Karibik Ankünfte","Übriges Zentralamerika, Karibik Logiernächte","Ägypten Ankünfte","Ägypten Logiernächte","Übriges Nordafrika Ankünfte","Übriges Nordafrika Logiernächte","Südafrika Ankünfte","Südafrika Logiernächte","Übriges Afrika Ankünfte","Übriges Afrika Logiernächte","Bahrain Ankünfte","Bahrain Logiernächte","Israel Ankünfte","Israel Logiernächte","Indien Ankünfte","Indien Logiernächte","Japan Ankünfte","Japan Logiernächte","Übriges Süd- und Ostasien Ankünfte","Übriges Süd- und Ostasien Logiernächte","Katar Ankünfte","Katar Logiernächte","Kuwait Ankünfte","Kuwait Logiernächte","Australien Ankünfte","Australien Logiernächte","Australien, Neuseeland, Ozeanien Ankünfte","Australien, Neuseeland, Ozeanien Logiernächte","China Ankünfte","China Logiernächte","Golf-Staaten Ankünfte","Golf-Staaten Logiernächte","Hongkong Ankünfte","Hongkong Logiernächte","Indonesien Ankünfte","Indonesien Logiernächte","Korea (Süd-) Ankünfte","Korea (Süd-) Logiernächte","Malaysia Ankünfte","Malaysia Logiernächte","Philippinen Ankünfte","Philippinen Logiernächte","Neuseeland, Ozeanien Ankünfte","Neuseeland, Ozeanien Logiernächte","Singapur Ankünfte","Singapur Logiernächte","Oman Ankünfte","Oman Logiernächte","Taiwan (Chinesisches Taipei) Ankünfte","Taiwan (Chinesisches Taipei) Logiernächte","Thailand Ankünfte","Thailand Logiernächte","Übriges Westasien Ankünfte","Übriges Westasien Logiernächte","Estland Ankünfte","Estland Logiernächte","Lettland Ankünfte","Lettland Logiernächte","Litauen Ankünfte","Litauen Logiernächte","Saudi-Arabien Ankünfte","Saudi-Arabien Logiernächte","Vereinigte Arabische Emirate Ankünfte","Vereinigte Arabische Emirate Logiernächte","Serbien und Montenegro Ankünfte","Serbien und Montenegro Logiernächte","Kroatien Ankünfte","Kroatien Logiernächte","Rumänien Ankünfte","Rumänien Logiernächte","Russland Ankünfte","Russland Logiernächte","Slowakei Ankünfte","Slowakei Logiernächte","Slowenien Ankünfte","Slowenien Logiernächte","Tschechien Ankünfte","Tschechien Logiernächte","Ukraine Ankünfte","Ukraine Logiernächte","Serbien Ankünfte","Serbien Logiernächte"
"2021","November",908151,1745936,583064,1052010,...,...,76887,156461,49845,85520,28261,54383,8821,18229,18737,41106,1840,3996,9930,20978,6634,14761,1737,3721,2033,4480,2685,5979,1063,2321,1449,3048,9397,19761,3752,8058,2028,4718,1944,4707,2660,5447,1020,1735,165,355,3182,8956,1196,3667,153,361,778,2368,404,1063,275,707,359,1076,26801,59739,2927,6889,1318,2805,4135,10179,473,1226,...,...,1368,3149,1230,2637,666,2265,884,3094,445,1422,1470,4999,243,616,2624,6068,4469,11728,716,1981,1860,4644,1039,3411,838,2463,719,1858,...,...,1179,3636,...,...,276,720,1080,2419,1198,2930,534,1022,305,916,241,493,2472,5666,231,647,149,361,1577,3114,1340,3743,424,964,420,1026,403,1066,4212,10949,6319,13725,...,...,536,1479,2670,7303,3095,9289,581,1957,538,1351,1650,4433,1470,3760,727,1822
"2021","Dezember",1035375,2319318,687581,1425421,...,...,74340,208990,49649,99561,26924,58967,6691,15273,16638,56553,1628,4284,11617,33573,7046,23200,2704,9085,1398,4344,2202,6349,843,2145,906,2679,12923,29300,2969,6513,2898,7614,1545,4152,2873,7711,1148,2247,199,733,3372,12496,1006,3104,123,288,862,2670,628,1567,425,1582,461,1443,35570,85402,2134,5166,1790,3959,7294,18519,343,967,...,...,1738,4665,1391,3159,673,1986,728,2671,322,949,1230,4463,259,742,1269,3540,4280,11015,480,1381,1732,4173,1806,5596,999,3300,1069,2858,...,...,2373,5487,...,...,439,1227,3074,5899,811,1691,1816,3681,416,1086,345,641,7345,17105,206,569,296,529,5070,8594,1691,4502,682,1496,425,1284,490,1363,3016,10012,8399,22149,...,...,498,1534,2419,7090,3780,12414,475,1376,447,1267,1274,4249,2241,6229,641,1489
"2022","Jahrestotal",18317631,38241145,10581936,21062223,...,...,1578892,3617513,727164,1312309,411660,816394,159818,329140,564157,1365201,40289,88087,329986,710956,186142,533906,39777,96235,58938,131219,65919,150212,35662,80670,30068,68417,206897,409938,60373,130255,32459,79346,34376,78031,46707,99869,17801,33763,5607,12676,67128,193070,28698,73971,3138,7919,20376,44253,7393,17563,7013,19106,7927,17635,1075511,2300006,103936,227658,39862,81844,91833,220758,15743,35823,...,...,29438,67950,26094,63723,11917,33653,15467,49656,16593,42515,32194,106867,4472,13261,83180,187792,157445,380135,36361,83513,53946,114199,27026,81776,30410,90466,82945,184925,...,...,60333,119398,...,...,22848,48393,48851,87626,84213,152269,55213,103144,17454,41529,11928,26724,102489,215851,7250,18063,16487,29063,105835,175496,31065,82512,9041,20567,7364,18056,9231,22187,110583,300100,125417,316957,...,...,12116,31083,38411,103703,35294,103799,13878,38919,11019,26897,45222,108825,34781,78772,10634,24815
"2022","Januar",904116,2204984,614586,1385583,...,...,68381,206477,32122,63084,18106,43065,5979,14588,23027,80724,1840,4611,15106,51125,8614,26172,1937,6116,1895,6450,2360,7581,947,2676,836,2405,6397,15119,2752,6248,1797,5022,1562,4364,2694,6442,945,2212,291,599,3995,16984,880,2896,99,288,483,1767,348,979,412,1580,352,1124,23667,59643,2107,5699,1418,3124,10874,32569,551,1410,...,...,1587,4609,1012,2703,455,1483,551,2207,747,1602,999,3638,112,294,962,2565,1606,4701,513,1754,1211,3303,1187,3364,494,1632,1658,5029,...,...,1341,3597,...,...,302,920,1041,2549,727,1683,1008,2147,255,700,243,672,3911,9243,204,662,128,230,2349,4612,1168,3372,433,1119,356,1125,532,2091,2581,8485,4029,9309,...,...,734,1919,2091,6366,4417,18329,538,1894,464,1362,1609,4661,2641,8834,560,1493
"2022","Februar",1140197,2892697,756582,1859026,...,...,88714,235021,51466,114070,23612,49238,7024,16512,42275,147110,2646,6884,21636,61970,14833,44356,4728,17332,4354,14926,5132,14624,2121,6803,1640,4919,8637,19792,3895,9017,1770,4606,1738,4985,3463,8901,1198,2428,542,1363,3986,15893,1145,3245,113,358,691,2822,445,1072,301,1113,444,754,26763,66986,2441,6207,1258,3427,6224,16972,525,1201,...,...,1057,2425,1075,2628,515,1387,963,3159,452,1412,1359,4374,113,337,2660,6746,2338,6952,582,1791,1284,3177,1215,3121,1055,2878,1281,3797,...,...,1563,3572,...,...,436,1213,922,1503,739,1681,1145,2446,183,569,288,697,2945,6109,71,216,136,349,1849,3779,1434,3820,717,1855,428,1096,504,1505,2152,7170,4667,11422,...,...,663,2124,2176,6677,3334,10329,656,2098,578,1929,2108,6412,1565,4342,647,1667
"2022","März",1297298,3053960,828842,1818422,...,...,114159,321906,53330,107232,29037,62094,10710,24802,43288,122879,3095,7118,17615,60176,13811,51150,2300,6061,3498,9608,6426,20689,2677,8104,2113,5944,11396,24435,4477,10408,2803,7272,2116,5129,3671,8273,1323,2728,330,1002,4876,20001,1755,5097,156,383,1121,3409,565,1242,402,1148,368,841,45632,108343,4632,13078,1846,4180,5935,15327,732,1880,...,...,1519,3964,1234,3390,654,2031,1054,4045,1199,3280,3184,10679,147,474,4890,12306,4797,13151,995,3059,1860,4821,1997,5241,1099,3564,2186,6103,...,...,2018,4964,...,...,690,2163,1666,3167,1151,2904,1930,4674,393,1275,389,1090,4918,10933,240,670,245,502,4005,6971,1864,5968,784,2603,555,1625,603,1771,4126,11685,7485,18053,...,...,738,2141,2513,7898,1906,6088,922,2848,714,2214,3144,9780,1612,3378,835,2126
"2022","April",1230933,2523861,772568,1505484,...,...,110291,259603,49959,87271,30537,62210,10761,22223,35663,87891,2527,5869,17330,35551,11645,30895,2982,6904,3612,8536,4007,10339,1729,3956,2232,5366,13488,27820,5170,10974,2231,5120,1835,4313,3610,7641,1364,2609,485,1122,4834,15243,1750,4426,141,431,1478,3377,416,1070,431,1167,490,1065,46514,100853,4457,10066,2449,5070,6182,13252,1073,2393,...,...,2033,4410,1751,3942,315,829,580,2335,914,2306,1642,4975,89,298,5338,12432,6986,17719,1212,3055,2077,5032,554,1206,319,1060,2767,6656,...,...,3678,7304,...,...,998,2298,2309,4017,2798,5412,1736,3389,602,1652,466,1084,5372,11638,55,99,507,922,10999,17805,1498,4064,575,1327,521,1093,685,1621,1132,3261,3682,8093,...,...,734,1954,2702,7418,1418,4016,921,2535,696,1653,2713,7004,2547,5982,771,1855
"2022","Mai",1447635,2820085,831943,1536542,...,...,135711,273272,58916,101761,28869,55198,14348,27612,41781,88288,3117,6628,22820,44717,10644,21006,3118,6526,3858,8099,4948,10002,2505,5017,2290,4890,14200,28804,4935,10711,2087,5007,3012,6833,3435,7655,1439,2544,473,1091,5788,14332,2485,6749,235,958,1931,3997,636,1327,497,1209,910,1864,90296,197223,8742,19660,2389,5225,7065,16126,1535,3315,...,...,2287,5146,2134,5639,831,2436,1341,4150,1238,3307,3271,11075,297,903,6358,13912,19269,46501,2209,5415,4232,9912,2494,6595,1620,4666,4707,10662,...,...,3808,7250,...,...,1179,2548,4491,8513,6295,10678,3954,7378,965,2321,873,1965,9227,18661,472,1188,538,1136,7457,12783,2482,6124,666,1363,521,1194,891,1935,7532,18264,11023,24331,...,...,949,2375,3112,8573,1986,5219,1281,3338,756,1948,3395,6872,3541,7297,995,2324
"2022","Juni",1822358,3608503,1015057,1895620,...,...,168466,360223,61896,105740,35976,67727,17309,34348,58015,125924,4247,8640,29939,58417,16233,45554,3185,6667,4517,9151,6409,13105,3499,6923,3672,7561,18400,35781,5612,11590,2356,5586,2897,6210,3897,7786,1775,3110,554,1419,7395,16374,3458,7812,309,878,2097,3859,601,1520,598,1506,868,1874,153651,324256,11987,25871,3680,7911,7918,17613,1657,3973,...,...,3321,8036,2603,6912,982,2908,1332,4546,1592,4051,3329,12138,306,1005,8103,16439,25214,60179,3647,8686,5472,12199,2859,8210,2085,6006,8598,18501,...,...,6095,11086,...,...,2360,4926,4839,9206,10172,23084,4001,7861,1752,4342,1100,2648,12024,25608,658,1732,1029,2133,9395,15976,2718,7790,916,1912,737,1515,862,1895,9063,22418,9542,21786,...,...,1099,2694,3418,8887,2617,6966,1205,3462,1182,2539,4155,8980,2848,6523,998,2189
"2022","Juli",2202729,4515171,1166955,2337191,...,...,192430,414301,78920,135677,37768,71625,19956,39430,63960,141483,4392,8986,65618,112680,38476,110461,4104,8258,15524,28252,12233,21541,8905,17135,4675,9480,25893,46726,4470,9762,2843,6535,3718,7086,3717,7774,1980,4200,667,1276,7907,18230,4001,9475,475,1027,2844,5385,763,2051,763,1789,947,2079,169521,345639,14963,31092,5134,10401,8859,19947,2163,4563,...,...,3285,6907,3048,7605,1520,4295,1564,4805,2297,5483,3078,9016,889,2570,11793,24836,22105,50044,4995,10532,8468,15354,8366,25911,6029,18292,11645,24910,...,...,7704,14735,...,...,2780,6091,3654,6810,12780,21201,3887,7347,1766,4227,1545,3499,7559,16891,1521,3846,1543,2771,10879,18007,4194,10270,1336,2371,718,1478,1322,2529,25774,70271,24265,62018,...,...,1602,3443,3979,10674,3704,9695,1694,4259,1167,2605,7901,17488,4083,8820,746,1728
"2022","August",2169914,4514339,1129801,2231727,...,...,212982,479576,98891,181982,57633,117647,22221,46100,67001,150432,4183,8568,61220,119564,28354,97890,5612,13070,6176,12163,6532,12615,3365,7032,2983,6060,36707,68095,5258,10712,3195,7306,3166,6254,4424,9437,1868,3614,527,991,8592,19268,3824,9256,438,974,2455,4649,783,1841,962,2511,855,1807,143156,296910,15666,32220,4664,9132,6923,15036,1922,4464,...,...,3368,7089,2782,6616,1214,3491,1613,4825,1653,3859,2892,8603,938,3323,13407,34870,17946,41493,5884,12538,7563,14401,3169,11749,8776,26344,10923,22174,...,...,7324,13529,...,...,2305,5097,2760,5102,12119,21303,2990,6002,1394,3287,2055,4166,6073,12885,1675,3916,1683,2935,7155,12396,4146,10250,1046,2084,713,1592,1052,2214,28514,79604,26359,77334,...,...,1348,3365,5290,11906,3949,10340,2142,5804,1442,3348,6896,15495,4181,8351,836,1756
"2022","September",1928594,3779348,1092852,2019546,...,...,167842,365616,62316,104386,34020,66293,17924,35715,60296,132657,4274,9001,30678,60502,14849,40571,3825,7782,5249,11068,6298,13047,3934,7971,3245,6943,19626,38586,5550,11552,2431,6129,3370,7426,4724,9242,1827,3272,620,1289,6888,16604,2894,7526,388,791,2467,4554,751,1611,599,1554,881,1840,154897,317400,16231,33475,4234,9029,8640,19195,2129,4522,...,...,3210,8671,3158,7105,1724,4155,1856,5893,1706,4355,3262,10292,451,1077,11713,24040,19499,45605,6380,14204,6568,13351,2110,5563,4425,12524,12427,25951,...,...,6757,13690,...,...,2349,4565,4097,7370,10732,18740,7850,13909,1834,4552,1731,3813,8398,17633,925,2306,2176,4112,9259,15199,3631,10001,697,1477,631,1420,787,1764,12934,31876,10264,23628,...,...,1042,2535,3312,8929,3128,7946,1355,3663,1137,2665,4554,10383,2818,5581,958,2110
"2022","Oktober",1629718,3238618,973071,1875022,...,...,122339,261736,59716,101124,37341,69675,12999,26700,38158,79922,3149,6493,18954,39048,8993,17507,2498,5083,3742,7491,4442,9667,2805,6388,2622,5548,15735,31630,5509,11567,2921,7027,2854,6650,4349,8785,1554,2710,379,913,4732,14190,2119,6141,250,561,2069,3977,513,1158,561,1632,799,1732,88843,186930,10582,22912,4499,8751,8687,20648,1677,3833,...,...,3039,6249,3001,7210,1183,3492,1607,4784,1337,3656,3299,12021,490,1229,7837,16386,17383,41400,4388,9523,6778,13495,938,2879,2103,5925,8465,18345,...,...,6831,14318,...,...,2860,5192,7388,12193,12579,21622,9660,16878,2862,6291,1247,2992,11129,22107,642,1484,3078,5619,20927,32278,3043,7789,705,1490,567,1320,691,1565,8146,21787,8911,22817,...,...,1118,3156,3170,8943,3002,7722,1200,3261,1103,2330,3380,7488,3037,5856,1133,2375
"2022","November",1120560,2110564,643153,1131426,...,...,89584,172418,55243,93204,30761,57665,10952,20648,34296,68446,2897,6368,11793,23552,7729,15558,1984,3635,2302,5942,3724,8174,1771,4717,1953,4523,13576,26631,4766,10283,2834,6588,3789,8626,3723,7389,1195,1912,246,595,4213,12914,1957,5143,214,564,1443,3257,521,1151,524,1208,482,1210,52128,110778,6106,13671,3453,6531,5814,13527,958,2355,...,...,2017,4526,1748,4057,923,2767,1397,4415,874,2742,2809,9984,279,724,3889,8536,9908,26415,2703,6841,3944,9182,765,3061,975,2968,4552,10486,...,...,4864,10077,...,...,2078,4219,5933,9561,7252,12116,6286,11363,1925,4589,563,1165,9060,18860,368,926,2062,3111,8851,14677,2399,6102,565,1159,584,1712,546,1501,4260,11993,5791,13989,...,...,949,2431,2995,7856,2473,6483,1044,3156,859,1940,2566,6653,2354,5172,1066,2440
"2022","Dezember",1423579,2979015,756526,1466634,...,...,107993,267364,64389,116778,48000,93957,9635,20462,56397,139445,3922,8921,17277,43654,11961,32786,3504,8801,4211,9533,3408,8828,1404,3948,1807,4778,22842,46519,7979,17431,5191,13148,4319,10155,5000,10544,1333,2424,493,1016,3922,13037,2430,6205,320,706,1297,3200,1051,2541,963,2689,531,1445,80443,185045,6022,13707,4838,9063,8712,20546,821,1914,...,...,2715,5918,2548,5916,1601,4379,1609,4492,2584,6462,3070,10072,361,1027,6230,14724,10394,25975,2853,6115,4489,9972,1372,4876,1430,4607,13736,32311,...,...,8350,15276,...,...,4511,9161,9751,17635,6869,11845,10766,19750,3523,7724,1428,2933,21873,45283,419,1018,3362,5243,12710,21013,2488,6962,601,1807,1033,2886,756,1796,4369,13286,9399,24177,...,...,1140,2946,3653,9576,3360,10666,920,2601,921,2364,2801,7609,3554,8636,1089,2752
"2023","Jahrestotal",20804136,41759083,10801489,20838141,...,...,1703293,3769041,802724,1398284,461561,878196,175387,354638,762246,1686915,49975,106223,340871,704297,191837,556442,45399,105256,58628,123886,72027,158660,39167,83003,35039,78398,248344,476653,76407,160792,40232,95799,62068,126172,61593,131692,18301,33198,5784,13481,80055,209514,33979,80579,4087,8789,19645,43848,9170,20024,9823,24877,12251,25339,1462698,3060153,148260,311295,65092,123649,127922,287033,21575,46246,...,...,34676,76749,38681,86070,13225,35391,19358,53471,19595,50407,40631,120637,4884,14384,83137,193008,268615,602888,98362,192424,80331,158471,35836,90201,35538,103357,186570,392840,...,...,318084,494604,...,...,67995,118304,72510,124604,236946,381507,87429,150444,36527,80199,23274,50091,119512,244786,9674,25986,137122,203782,144324,233933,41233,103128,9683,23225,11870,31004,10984,24112,115282,308735,122755,307692,...,...,15336,39234,45757,112625,38948,104837,15813,41039,13045,31837,52523,119081,36148,80371,14994,33112
"2023","Januar",1311075,3002552,758049,1643036,...,...,106777,292226,50235,92353,34629,73928,10214,22846,49758,130382,3481,8104,15846,47593,9545,37769,3117,10241,2828,7517,4482,11765,1827,4465,1840,4472,12888,27753,5146,11547,3639,9850,4669,11814,4195,9339,1128,2162,355,1027,5147,16917,1657,4774,308,750,1145,2798,598,1419,770,2130,566,1277,58678,140604,5981,14431,4586,9046,16840,41595,1540,3503,...,...,2930,7382,2369,5709,861,2515,1251,3356,1614,4615,2258,6746,186,495,4080,11051,5936,15542,2690,6366,4583,9429,2152,5151,1409,3833,14846,37883,...,...,6282,11953,...,...,2989,6296,4824,8936,9750,16817,4725,8630,1448,3697,1529,3447,6376,13924,395,1301,5843,8117,5988,9735,2329,6417,688,2006,884,2749,739,2348,3041,9609,5971,15662,...,...,1522,3959,3117,8888,3817,13258,1019,3311,877,2512,2548,7163,3666,9490,1079,2821
"2023","Februar",1363865,3322703,799171,1907467,...,...,113962,304347,62423,124575,30472,63493,10487,24115,57839,165784,3988,9059,22262,60674,16468,57361,4970,16786,4166,12650,5681,16242,3289,9510,2098,6064,12844,28024,6902,15520,3562,8943,3913,9612,4873,10707,1279,2697,506,1422,5120,17192,1926,5303,254,635,1307,3567,563,1320,742,2375,678,1468,52723,127891,5822,14978,3422,6885,9649,23693,1430,3259,...,...,1754,4337,1667,3976,819,2411,1445,4118,925,2671,2373,7465,269,953,4464,10898,7130,18935,3281,7584,3661,7930,2011,5121,1627,4254,6043,15267,...,...,4990,10218,...,...,1953,3823,3870,6158,8304,14159,5982,10194,1122,2785,659,1740,4175,9166,345,1067,3554,5114,5534,8718,2207,6546,862,2694,931,2726,696,2221,3277,9886,6823,19671,...,...,1042,2813,3382,10236,3146,10151,1022,3342,798,2406,3335,8817,2480,5742,1116,2772
"2023","März",1481978,3203193,835157,1694701,...,...,128694,323704,58318,109816,34491,66580,12727,27575,58003,140558,4023,8838,19078,59022,12408,39325,2712,6637,3805,8490,7158,20369,3442,8966,2904,7059,15201,31168,6350,13656,3617,9090,4532,9474,4362,10379,1416,2421,485,1203,5674,18912,2323,5655,318,795,1453,3537,667,1518,693,1754,592,1371,81666,183993,8399,20685,4551,8138,7874,17816,1367,3161,...,...,2136,4741,2165,5345,983,2966,1388,4710,1531,4038,2911,9285,234,676,5845,15019,11446,29691,4425,10663,3919,8683,2416,5705,1060,2928,6256,15170,...,...,9530,19057,...,...,3340,6086,4686,8044,11059,18021,7167,12869,2083,4431,898,2205,8344,17453,548,1326,5853,9317,12162,22877,2891,8170,876,2954,1219,3636,703,1875,4989,15232,7165,18424,...,...,1015,2609,2961,8093,3259,9163,1394,3866,966,2612,3922,10308,2477,5683,1296,2896
"2023","April",1464937,2869696,763002,1438289,...,...,126115,284048,59414,99014,36097,68489,12056,24283,51226,111027,3554,7365,21439,40496,12282,32044,3364,7241,3900,8558,5133,11967,2698,5774,3130,7119,17963,35018,7447,14644,2762,5869,5043,9878,4168,9033,1331,2372,548,1235,6408,16747,2394,5466,348,908,1412,2996,796,1640,695,1657,912,1926,82951,170478,8444,17476,5255,9381,8986,19196,1581,3212,...,...,2543,5656,3665,7509,847,1926,957,2965,1200,2895,2553,7170,206,509,5868,12962,21082,47284,4097,7845,5433,10324,1959,3873,1147,3380,9935,20703,...,...,16014,28021,...,...,5580,9848,10440,16854,16140,25275,8278,14042,4138,8322,1222,2704,12364,25337,547,1346,5907,9185,27898,43100,2425,5921,679,1319,1278,3907,715,1777,3478,9300,6335,13362,...,...,1996,3958,3111,7683,2421,6246,1258,3437,1060,2484,3528,8536,2628,5647,1151,2238
"2023","Mai",1724335,3221189,843976,1510307,...,...,143076,278465,66941,111195,31745,57091,15457,29838,62477,122248,4040,8128,26252,49493,12267,23268,3406,6039,4196,8708,6552,12437,2833,5495,2773,5823,17890,32639,5662,11823,2328,5060,5239,9398,6760,13774,1446,2502,459,1061,6906,17393,2927,6564,284,620,2093,4242,591,1210,652,1535,2260,3828,138653,282037,14633,29384,5424,9311,11178,23531,2484,5027,...,...,2815,5863,2776,6521,1055,2761,1627,4431,1335,3330,3594,11603,304,911,5794,12892,51120,111369,6690,12710,7625,15299,2184,5167,1876,4996,17544,35620,...,...,22466,35675,...,...,6526,10367,5746,10398,26433,41688,9282,15826,3935,7958,1972,4479,12112,23427,797,2041,12878,18269,20511,32154,2591,6522,718,1328,1476,3770,871,1695,8104,19562,9098,21771,...,...,1153,2996,3317,7607,3005,7113,1326,2959,1796,4381,3760,7773,3104,6196,1159,2287
"2023","Juni",2102907,3971449,1027765,1836347,...,...,175525,354889,67821,110748,38140,69533,18857,35491,78848,160360,5004,10180,31711,61301,16326,45751,4234,8309,4858,9803,7152,14014,4507,8361,4320,8491,22209,40801,6315,12819,2633,6064,6221,11946,5086,10617,1796,2939,867,1988,8116,18805,3400,7720,325,662,1879,3921,800,1637,890,2287,1065,2435,207151,423137,16477,33232,5477,10668,10640,23217,2554,5925,...,...,4053,8479,3691,9121,1167,3049,1449,4512,1881,5172,4717,14059,373,1055,8865,17864,46546,100331,12042,23579,9643,19596,3135,6938,2886,7760,22752,45398,...,...,34250,52227,...,...,8830,14545,6613,11482,27217,43558,5781,10381,3890,9073,2814,5996,15193,30228,1285,3434,21733,32621,12638,20374,4188,10182,809,1706,1263,3168,1052,1999,11329,27745,12111,26302,...,...,1334,3410,3851,9270,3283,8389,1462,3495,1300,2689,4724,9888,2718,5610,1070,2366
"2023","Juli",2373401,4751375,1129875,2221346,...,...,193352,406646,84909,143202,39860,74187,20726,40791,85417,181417,5252,10935,63526,106462,39443,115879,4456,9086,14829,27308,11176,20629,7906,14266,4907,10476,28222,51228,5361,10763,2877,6318,4911,9970,5578,12115,1919,3864,593,1050,9517,21177,4713,10384,559,973,1983,4292,826,1813,934,2358,1202,2473,208624,425775,19283,40249,7489,15334,12269,27407,2113,4339,...,...,3469,7146,4422,9219,1360,3515,1566,4406,2163,4941,3655,11065,739,2392,14252,31816,31766,69263,17395,32995,9517,18942,6476,17741,5561,17359,24301,48547,...,...,48172,71649,...,...,8798,15862,4642,8356,31459,50256,4563,8526,3380,7598,3090,6822,6610,14078,1668,5130,16388,25587,9163,15665,5092,11402,1290,2907,979,1986,1505,2868,27055,71474,19305,51025,...,...,1088,2876,5100,11831,4663,11652,1928,4515,1460,3162,8755,18691,4022,8812,1977,4786
"2023","August",2319880,4640759,1106768,2122402,...,...,208429,447938,103741,186627,55580,109435,21877,43876,89891,188272,5124,10371,60895,114043,28079,97856,6073,12617,5817,11333,6999,13164,3142,5903,3169,6238,39051,72749,5584,11619,3261,7376,4492,9442,5045,10601,1758,3590,593,1230,10516,23709,4530,11092,517,1029,2012,4549,1071,2351,1197,3072,829,1800,171293,348180,19728,38637,6673,12532,8108,17367,2238,4575,...,...,3044,6713,3534,7522,1305,3123,1963,5384,1520,3614,3810,10167,1049,3265,15439,40184,24126,51624,18176,33268,8746,16742,5948,18065,10034,29701,20911,41609,...,...,47559,69157,...,...,7601,13589,2332,4224,29973,48680,3852,6740,1799,4258,2732,5463,5985,12545,1394,3529,15169,23396,6463,11297,5213,12431,1010,2328,1071,2347,1595,2711,24264,68492,20831,60075,...,...,1527,3876,5956,13444,3898,10288,1941,4507,1223,2847,7758,16945,4145,8907,904,2127
"2023","September",2183955,4076775,1146520,2044170,...,...,181285,370999,67233,110324,36295,65066,18757,36640,77500,158100,4690,9252,30997,59025,15688,41482,4181,8303,4749,9586,6190,12121,3729,7300,3338,7274,22221,40826,6297,13161,2365,5231,4537,9036,5366,10592,1924,3295,599,1327,8085,17855,3191,7323,339,705,1864,3770,970,2025,681,1451,1135,2267,193554,385817,21339,41749,6104,11238,11115,24228,2346,4787,...,...,3250,6467,3883,8380,1110,2927,2190,5336,2662,6564,4238,11701,546,1485,10287,21313,22893,50023,12496,22652,7978,13998,2709,6657,5018,13888,25076,49094,...,...,41681,62046,...,...,7658,12458,4938,8233,28414,44940,8586,14297,3202,6691,3428,6451,9766,19590,814,2160,19431,28204,8024,13238,4848,11616,905,2029,703,1575,942,1817,12413,30395,9288,21486,...,...,1183,3299,3973,8847,2753,6465,1402,3423,1044,2454,5265,10418,2720,5476,1054,2357
"2023","Oktober",1726280,3325170,929549,1757640,...,...,125186,260170,59724,99004,34334,62829,13188,26331,51608,104437,3623,7512,18727,38117,10398,20491,2764,5742,4128,8270,4303,9184,2532,5448,2952,6402,17386,32430,5700,11957,2793,6245,4704,8974,6169,12870,1520,2731,305,620,4899,13687,2865,6346,333,666,1534,3205,547,1128,691,1562,1120,2303,113106,236207,13724,28203,5316,9688,11683,26176,1962,4082,...,...,3081,7148,3653,8012,1151,2939,1608,4081,1425,3845,4562,12273,351,875,4309,9650,22889,51718,7600,14613,8360,14852,2650,6320,2078,6128,14932,30726,...,...,43752,65723,...,...,7101,11621,7270,11858,26470,41908,11432,18287,4123,9189,2236,4726,10878,21558,859,2008,17637,26004,17939,28000,3591,8557,779,1604,662,1547,740,1554,8175,21106,8493,18761,...,...,1320,3532,3325,7975,2632,6074,1033,2841,877,2175,3134,6837,2626,5426,1174,2462
